Source,Target,Weight
PEARSON K,RICOEUR P,1
PEREIRA R,RICOEUR P,1
PERIUS C,RICOEUR P,1
PETIT J,RICOEUR P,1
PICARDI R,RICOEUR P,2
PLOT M,RICOEUR P,1
POMMIER E,RICOEUR P,1
POREE J,RICOEUR P,4
PRADELLE D,RICOEUR P,1
RAJAN R,RICOEUR P,1
RASMUSSEN D,RICOEUR P,3
REDFIELD J,RICOEUR P,1
RENAUDIE P,RICOEUR P,1
REYNOLDS J,RICOEUR P,1
RICARD M,RICOEUR P,1
RICOEUR P,RICOEUR P,5
RISSER J,RICOEUR P,2
ROBERT J,RICOEUR P,2
RODRIGO P,RICOEUR P,3
ROMANO C,RICOEUR P,1
ROTH J,RICOEUR P,1
RUSSO A,RICOEUR P,2
SAENZ M,RICOEUR P,2
SAKAKIBARA T,RICOEUR P,1
SASS L,RICOEUR P,1
SCHALOW F,RICOEUR P,1
SCHEIDEGGER J,RICOEUR P,2
SCHWARZ E,RICOEUR P,1
SEBBAH F,RICOEUR P,1
SEEBOHM T,RICOEUR P,1
SHEPHERD J,RICOEUR P,1
SIMMONS J,RICOEUR P,1
SIMON Z,RICOEUR P,1
SIVAK J,RICOEUR P,4
SKOUSGAARD S,RICOEUR P,2
SLATMAN J,RICOEUR P,1
SMILLIE D,RICOEUR P,1
SMITH N,RICOEUR P,2
STAITI A,RICOEUR P,2
STANCIU O,RICOEUR P,1
STANGHELLINI G,RICOEUR P,1
STAUDIGL M,RICOEUR P,3
STEINBOCK A,RICOEUR P,1
STERNAD C,RICOEUR P,2
STOLLER S,RICOEUR P,1
SUMMA M,RICOEUR P,1
TALLON A,RICOEUR P,1
TANG M,RICOEUR P,2
TATTAM H,RICOEUR P,1
TENGELYI L,RICOEUR P,2
THOLT P,RICOEUR P,1
TIAHA D,RICOEUR P,1
TIN M,RICOEUR P,1
TOLLEY C,RICOEUR P,1
TORRALBO A,RICOEUR P,1
TOURINHO C,RICOEUR P,1
TRNKA J,RICOEUR P,1
TUCKER E,RICOEUR P,1
TUNSTALL D,RICOEUR P,1
TYMAN S,RICOEUR P,1
VARGA P,RICOEUR P,1
VASTERLING V,RICOEUR P,1
VIIK T,RICOEUR P,1
VISCARDIMURRAY L,RICOEUR P,1
WALDENFELS B,RICOEUR P,2
WATSON S,RICOEUR P,1
WERTZ F,RICOEUR P,2
WESTPHAL M,RICOEUR P,2
WILLIAMS H,RICOEUR P,1
WILLIAMS R,RICOEUR P,1
WOOD D,RICOEUR P,1
WOOD R,RICOEUR P,1
WRATHALL M,RICOEUR P,1
YANCY G,RICOEUR P,1
VECERSKIS D,RICOEUR R,1
DURD'OVIC M,RICOEURA P,1
ARRINGTON R,RICOUER P,1
CIBULKA J,RICOUER P,1
CONDE F,RICOUER P,1
FERRETTI M,RICOUER P,1
HEINAMAA S,RICOUER P,1
HOFFDING S,RICOUER P,1
JERVOLINO D,RICOUER P,1
SIVAK J,RICOUER P,1
STRAWSER M,RICOUER P,1
LYTHGOE E,RICOUR P,1
MELANEY W,RIDDELL J,1
RAFTOPOULOS A,RIDDOCH J,1
NANAY B,RIDDOCH M,1
WILTSCHE H,RIDGE M,1
HRNJEZ S,RIDL M,1
MAIESE M,RIDLEY A,1
SCHWENKLER J,RIECKE B,2
ADRIAN J,RIEDEL M,1
BARIZZA A,RIEDEL M,1
FORSTER W,RIEDEL M,1
GRONDIN J,RIEDEL M,1
LIEBSCH B,RIEDEL M,1
MAGGINI G,RIEDEL M,1
PEREGO V,RIEDEL M,1
PICARDI R,RIEDEL M,1
SAITO Y,RIEDEL M,1
THERIEN C,RIEDEL M,3
KOENDERINK J,RIEDL R,1
SASS L,RIEFF P,1
MUTELESI E,RIEGAS V,1
GJESDAL K,RIEGER R,1
RODRIGO P,RIEGL A,2
ALVES P,RIEHL A,1
BEGOUT B,RIEHL A,1
DUQUE C,RIEHL A,1
NEMETH T,RIEHL A,1
LIEBSCH B,RIEKENBERG M,1
BOI L,RIEMANN B,1
GUIDETTI L,RIEMANN B,1
KOENDERINK J,RIEMANN B,1
PETIT J,RIEMANN B,1
TIESZEN R,RIEMANN B,1
CHOMANSKI B,RIENER C,1
MARCUS J,RIEPE D,2
ROSENTHAL S,RIEPE D,1
ZUH D,RIEPE D,1
SCHUHMANN K,RIESCH H,1
SMYTH B,RIESE W,1
STAUDIGL M,RIESEBRODT M,1
DAVIS Z,RIESMAN D,1
BETANCUR J,RIETVELD E,1
BUSKELL A,RIETVELD E,1
DOTOV D,RIETVELD E,1
JACOBS H,RIETVELD E,1
RIETVELD E,RIETVELD E,1
WALSH P,RIETVELD E,1
RIETVELD E,RIETVELD R,1
FRITSCHE J,RIEZLER K,1
BEAULIEU A,RIGAL E,1
PETITOT J,RIGAL E,1
MONK R,RIGEL E,1
KENAAN H,RIGGLE N,1
SOBCHACK V,RIGGS F,1
WILKENFELD D,RIGGS W,1
BLASCHEK-HAHNOVA H,RIHAOVE E,1
LAZARIN M,RIIDIGER S,1
CONTY A,RIIS S,1
RIIS S,RIIS S,1
BRYUSHINKIN V,RIKER W,1
KACERAUSKAS T,RIKYER P,1
LANGLE D PAZ T,RILEY D,1
PREVOT A,RILEY E,1
BENDER F,RILKE R,1
BERNASCONI R,RILKE R,1
BLECHA I,RILKE R,1
CIROLLA A,RILKE R,1
DOERR-ZEGERS O,RILKE R,2
ESCOUBAS E,RILKE R,1
FIGAL G,RILKE R,1
FOULTIER A,RILKE R,2
GOSETTI-FERENCEI JA,RILKE R,1
JONES A,RILKE R,1
JONES T,RILKE R,1
KIMMERLE H,RILKE R,1
LAHBIB O,RILKE R,1
MOUTSOPOULOS E,RILKE R,1
ROBERTSON R,RILKE R,1
RUSSON J,RILKE R,1
SILVERMAN H,RILKE R,1
WOOD D,RILKE R,1
GARFITT T,RIMAUD J,1
GLINKA H,RIMBAUD A,1
SASS L,RIMBAUD A,1
SALMELA M,RIME B,1
BRIEDIS M,RIMKUS E,1
KACERAUSKAS T,RIMKUS E,1
VALKANOV D,RINALDI G,1
RE T,RINALDI S,1
HOHWY J,RINEHART N,1
SMYTHIES J,RING K,1
CALI C,RINGACH D,1
DE W N,RINGER F,1
SALICE A,RINOFNER S,1
COLONNELLO P,RINOFNERKREID S,1
BROWN M,RINOFNERKREIDL S,1
BRUDZINSKA J,RINOFNERKREIDL S,1
CRESPO M,RINOFNERKREIDL S,1
FASCHING W,RINOFNERKREIDL S,1
FEYAERTS J,RINOFNERKREIDL S,1
GODDE G,RINOFNERKREIDL S,1
GUSMAN S,RINOFNERKREIDL S,1
HEFFERNAN G,RINOFNERKREIDL S,1
HEINAMAA S,RINOFNERKREIDL S,2
JACOBS H,RINOFNERKREIDL S,3
MINTKEN T,RINOFNERKREIDL S,1
PERKINS P,RINOFNERKREIDL S,1
PLOTKA W,RINOFNERKREIDL S,2
RINOFNER-KREIDL S,RINOFNERKREIDL S,1
THEODOROU P,RINOFNERKREIDL S,1
URBAN P,RINOFNERKREIDL S,1
ZHOK A,RINOFNERKREIDL S,1
BHUSHAN N,RINPOCHE S,1
DEPRAZ N,RINPOCHE T,1
HALA V,RINTELEN F,1
GONZALEZ S,RIOBELLO A,1
GOLDENSTEIN C,RIOCEUR P,1
MOONEY T,RIOU J,1
JAMME C,RIPALDA J,1
TORRALBO A,RIPALDA J,1
HADREAS P,RIPLEY W,1
HORGAN T,RIPS L,1
MCDONOUGH R,RIPS L,1
ALLAIS L,RIPSTEIN A,1
DA S MP,RIPSTEIN A,1
KUHN R,RIQUIER C,2
MULLARKEY J,RIQUIER C,1
ORGANISTI U,RIQUIER C,1
PREVOT A,RIQUIER C,1
PINNA S,RISERBATO D,1
RISIO L,RISIO L,1
KVASZ L,RISKIN A,1
MORRIS D,RISKIN J,1
ERIKSEN T,RISOR M,1
DI C D,RISSER J,1
EVINK E,RISSER J,1
FREYDBERG B,RISSER J,1
MACAVOY L,RISSER J,1
RISSER J,RISSER J,1
SCHALOW F,RISSER J,1
SPARROW T,RISSER J,1
GRAVER M,RIST J,1
WRATHALL M,RIST J,1
REYNOLDS J,RITCHIE J,1
MACAVOY L,RITIVOI A,1
KORTNER U,RITSCHL D,1
ALROE H,RITTEL H,1
DE S D,RITTER C,1
GRICOSKI T,RITTER J,1
HOFFHEIMER M,RITTER J,1
HROCH J,RITTER J,1
JURIC H,RITTER J,1
KOMEL D,RITTER J,1
KUHN R,RITTER J,1
SPIEGELBERG H,RITTER J,1
TYLER C,RITTER J,1
WOELERT P,RITTER J,1
ZNOJ M,RITTER J,1
KOUBOVA A,RITTER M,1
NITSCHE M,RITTER M,1
NOVOTNY K,RITTER M,1
RITTER M,RITTER M,3
LANDERER C,RITTER V W,1
GRUNBAUM T,RITTERBANDROSENBAUM A,1
SUSSMAN H,RITTERBUSH P,1
CUNDALL M,RITTSCHER J,1
FUCHS T,RIUTORT M,1
SPAAK C,RIVELAYGUE J,1
DALISSIER M,RIVELAYGUES J,1
COBIAN M,RIVERA D J,1
DE L CO,RIVERA E,1
GIAMBASTIANI V,RIVERA J,1
HERRERA H,RIVERA J,1
SMITH S,RIVERA J,1
STAUDIGL M,RIVERA J,2
MISHARA A,RIVERS W,1
JIMENEZ J,RIVIALE P,1
ADAIR S,RIVIERE J,1
CRIPPEN M,RIVLIN L,1
ASCARATE L,RIZO P,1
DE L RRP,RIZOPATRON D ROSEMARY,1
CHILLON J,RIZOPATRON R,1
CHILLON J,RIZOPATRÓN ROSEMARY,1
COSTA V,RIZZOLATI G,1
BIMBENET E,RIZZOLATTI G,1
COSTA V,RIZZOLATTI G,1
FROESE T,RIZZOLATTI G,1
GALLAGHER S,RIZZOLATTI G,1
KILPINEN E,RIZZOLATTI G,1
MADARY M,RIZZOLATTI G,1
MORAN D,RIZZOLATTI G,1
PACHERIE E,RIZZOLATTI G,1
PEREIRA F,RIZZOLATTI G,1
RAFTOPOULOS A,RIZZOLATTI G,1
SALMELA M,RIZZOLATTI G,1
SCHIAVIO A,RIZZOLATTI G,1
SEEMANN A,RIZZOLATTI G,1
SLATMAN J,RIZZOLATTI G,1
SLORS M,RIZZOLATTI G,1
THOMPSON E,RIZZOLATTI G,1
VITIELLO G,RIZZOLATTI G,1
ROKOEE R,RIZZOLI L,1
SURNMA M,RIZZOLI L,1
URRESTARAZU H,ROBB F,1
BRATU H,ROBB N,1
DUSSERT J,ROBBEGRILLET A,1
KRAUSE J,ROBBEGRILLET C,1
SCHUHMANN K,ROBBERECHTS L,1
KUSTERS W,ROBBIANO C,2
WEIK E,ROBBINS B,1
MCMANUS D,ROBBINS H,1
BURNS L,ROBBINS J,1
COLLINS A,ROBBINS J,1
DAVIS C,ROBBINS J,1
REYNOLDS J,ROBBINS J,1
SMITH N,ROBBINS J,1
SKODLAR B,ROBBINS M,1
CHASID A,ROBBINS P,1
DE B LC,ROBBINS P,1
GREENWOOD J,ROBBINS P,1
JANSEN J,ROBBINS P,1
PHELAN M,ROBBINS P,1
GOBET F,ROBBINS T,1
ADAMS Z,ROBERSON D,1
DETISTOVA A,ROBERT A,1
JAUME P,ROBERT F,1
MEANA D,ROBERT J,2
MORRIS D,ROBERT J,1
ROBERT J,ROBERT J,2
TRIGG D,ROBERT V,1
GRINTER A,ROBERTS C,1
ROTHFIELD P,ROBERTS D,1
YANCY G,ROBERTS D,1
JUZEFOVIC A,ROBERTS E,1
BORTOLOTTI L,ROBERTS G,1
GRINTER A,ROBERTS G,1
CROWELL S,ROBERTS J,1
DEMICHIEL Y,ROBERTS J,1
GIBBS P,ROBERTS J,1
HEFFERNAN G,ROBERTS J,1
ROBERT J,ROBERTS J,1
NEDELEA J,ROBERTS L,1
BROGAARD B,ROBERTS R,1
CHAPPELL T,ROBERTS R,1
CHOLBI M,ROBERTS R,1
DOKIC J,ROBERTS R,1
GALLEGOS F,ROBERTS R,1
JAGER C,ROBERTS R,1
KAUPPINEN A,ROBERTS R,1
KELLY M,ROBERTS R,1
MACLAREN K,ROBERTS R,1
MAIESE M,ROBERTS R,1
MONTAGUE M,ROBERTS R,1
POTT H,ROBERTS R,1
SALMELA M,ROBERTS R,2
STOKES P,ROBERTS R,2
VANCE J,ROBERTS R,1
WRATHALL M,ROBERTS R,1
SRIPADA C,ROBERTS W,1
LEUFER D,ROBERTSON A,1
HOHWY J,ROBERTSON C,1
SHILINA-CONTE T,ROBERTSON E,1
RAFTOPOULOS A,ROBERTSON I,1
DOLEZAL L,ROBERTSON K,1
BARKER J,ROBERTSON L,1
MACLAREN K,ROBERTSON S,1
DE S D,ROBIN L,1
DEPRAZ N,ROBIN M,1
ATKINS R,ROBIN R,1
FUHRMAN G,ROBIN R,1
CRISTIN R,ROBINET A,1
LABELLE G,ROBINET A,1
RIVERA J,ROBINETTE B,1
MARCHAL K,ROBINS D,1
RUSSON J,ROBINSON,1
LIVADAS S,ROBINSON A,1
TRLIFAJOVA K,ROBINSON A,1
FROST C,ROBINSON D,1
HART J,ROBINSON D,1
LAWLOR L,ROBINSON D,1
CLARK T,ROBINSON E,1
SHILINA-CONTE T,ROBINSON G,1
BLOCK N,ROBINSON H,1
HELLIE B,ROBINSON H,1
JAGNOW R,ROBINSON H,1
JAMME C,ROBINSON H,1
KNIGHT G,ROBINSON H,1
PEREIRA F,ROBINSON H,1
SCHELLENBERG S,ROBINSON H,1
DUNSON J,ROBINSON J,1
JAGER C,ROBINSON J,1
LEVINSON J,ROBINSON J,2
MACLAREN K,ROBINSON J,1
SKILLEAS O,ROBINSON J,1
STANGHELLINI G,ROBINSON J,1
CHOI K,ROBINSON K,1
JURGENS U,ROBINSON K,1
FISHER L,ROBINSON P,1
KIM A,ROBINSON R,1
MIKA C,ROBINSON S,1
HOLTON R,ROBINSON T,1
LOHT S,ROBINSON T,1
BAYNE T,ROBINSON W,1
BOURGET D,ROBINSON W,1
DODD J,ROBINSON W,1
FORREST P,ROBINSON W,1
FURST M,ROBINSON W,1
JORBA M,ROBINSON W,3
MCCLELLAND T,ROBINSON W,2
NANAY B,ROBINSON W,1
NES A,ROBINSON W,1
O'CALLAGHAN C,ROBINSON W,1
RICHARDS B,ROBINSON W,1
SCHWITZGEBEL E,ROBINSON W,1
MOLDENHAUER B,ROBNIK D,1
CALI C,ROBSON J,1
STERNAD C,ROBSON M,1
BASSO E,ROCCA E,1
STOKES P,ROCCA E,2
LABOOY G,ROCCA G,1
PORAT O,ROCCA G,1
LOZANO V,ROCCO L,1
BADER O,ROCHAT P,1
BOWER M,ROCHAT P,1
FUCHS T,ROCHAT P,1
KRUEGER J,ROCHAT P,1
MACLAREN K,ROCHAT P,1
STAWARSKA B,ROCHAT P,1
ZAHAVI D,ROCHAT P,3
DONOUGHO M,ROCHE M,1
GHANOTAKIS G,ROCHE M,1
LANIGAN R,ROCHE M,1
TIMMERMANS B,ROCHE M,1
BENTOUHAMI H,ROCHEFORT F,1
BEAULIEU A,ROCHLITZ R,1
ARVIDSON P,ROCK I,1
BEATON M,ROCK I,1
BOI L,ROCK I,1
JAGNOW R,ROCK I,3
LIND R,ROCK I,1
MARBACH E,ROCK I,1
PACE M,ROCK I,1
SCHWENKLER J,ROCK I,1
SCHWITZGEBEL E,ROCK I,1
SMITH J,ROCK I,1
ASSALONE E,ROCKMORE T,1
BARZILAI D,ROCKMORE T,1
CANIVEZ P,ROCKMORE T,1
ENGELLAND C,ROCKMORE T,1
FLAY J,ROCKMORE T,1
HEFFERNAN G,ROCKMORE T,1
HENG W,ROCKMORE T,1
JOHNSTON S,ROCKMORE T,2
LANDA I,ROCKMORE T,1
MATHERNE S,ROCKMORE T,1
MCCARTHY J,ROCKMORE T,1
MENDOLA G,ROCKMORE T,1
MENEGONI F,ROCKMORE T,1
MIETTINEN T,ROCKMORE T,2
MITCHELL D,ROCKMORE T,1
ROCKMORE T,ROCKMORE T,2
SHI W,ROCKMORE T,1
SMITH J,ROCKMORE T,1
SPARROW T,ROCKMORE T,1
WRETZEL J,ROCKMORE T,1
ZAHAVI D,ROCKMORE T,1
RICHARDS B,ROCKNEY J,1
ARVIDSON P,ROCKSTROH S,1
OCAY J,ROCKWELL R,1
SCHWITZGEBEL E,ROCKWELL T,1
FUCHS T,ROCKWELL W,1
KILPINEN E,ROCKWELL W,1
LIN C,ROCKWELL W,1
OLIVIER A,ROCKWELL W,1
RAFTOPOULOS A,RODE G,1
URBAN P,RODEHEFFER J,1
AL-SAJI A,RODEMEYER L,1
BLAIKLOCK J,RODEMEYER L,2
BOWER M,RODEMEYER L,5
COLONNELLO P,RODEMEYER L,1
FEYLES M,RODEMEYER L,1
GARCIA O,RODEMEYER L,1
HEINAMAA S,RODEMEYER L,2
HEINER B,RODEMEYER L,1
POKROPSKI M,RODEMEYER L,1
RODEMEYER L,RODEMEYER L,2
SUMMA M,RODEMEYER L,2
SZEFTEL M,RODEMEYER L,1
VAN D Z,RODEMEYER L,1
YAMAGUCHI I,RODEMEYER L,1
GINEV D,RODERICK C,1
CALENGE S,RODI F,1
GINEV D,RODI F,1
NELSON E,RODI F,1
OVERGAARD S,RODI F,1
PLOTNIKOV N,RODI F,1
ARISTOV V,RODIN A,1
CATERINA G,RODIN A,1
RODRIGO P,RODIN A,2
VAN-QUYNH A,RODIN A,1
MARION J,RODISLEWIS G,1
SOBOTKA M,RODISLEWIS G,1
BLASI G,RODOWICK D,2
SINNERBRINK R,RODOWICK D,1
ALLOA E,RODRIGO P,2
ANGELINO L,RODRIGO P,1
ASCARATE L,RODRIGO P,1
COBOS J,RODRIGO P,1
DALISSIER M,RODRIGO P,1
DELMOTTE B,RODRIGO P,1
LAPIERRE C,RODRIGO P,1
MAGGINI G,RODRIGO P,1
MALET P,RODRIGO P,1
PERRI T,RODRIGO P,1
RODRIGO P,RODRIGO P,3
SLOWIKOVA K,RODRIGO P,1
SOBCHACK V,RODRIGO P,1
THOLT P,RODRIGO P,1
URBAN P,RODRIGO P,1
MATEUS S,RODRIGUES A,1
JANER D,RODRIGUEZ A,1
BOWER M,RODRIGUEZ C,1
CRESPO M,RODRIGUEZ D,1
FROESE T,RODRIGUEZ E,1
LAVAZZA A,RODRIGUEZ E,1
SAN M J,RODRIGUEZ H,1
RODRIGUEZ I,RODRIGUEZ I,1
DE L CO,RODRIGUEZ J,1
BOROBIA J,RODRIGUEZ P,1
ABALO F,RODRIGUEZ R,1
ADRIAN J,RODRIGUEZ R,1
ALVAREZ J,RODRIGUEZ R,1
CALABRESSE C,RODRIGUEZ R,1
ESCUDERO J,RODRIGUEZ R,3
FLAMARIQUE L,RODRIGUEZ R,1
GUZMAN C,RODRIGUEZ R,1
MALET P,RODRIGUEZ R,1
MORENO-MARQUEZ C,RODRIGUEZ R,1
MORENO C,RODRIGUEZ R,1
RODRIGUEZ R,RODRIGUEZ R,1
ROGGERO J,RODRIGUEZ R,1
ROPERO N,RODRIGUEZ R,1
SUAREZ L,RODRIGUEZ S,1
TORRALBO A,RODRIGUEZ Z,1
MARTIN J,RODRIGUEZARNAIZ G,1
LIU X,RODRIGUEZCONSUEFA,1
GUTIERREZ P A,RODRIGUEZHUESCAA,1
BLODWELL J,ROEDERER J,1
MILLER G,ROELOFS L,1
NESIC J,ROELOFS L,1
BOWER M,ROEPSTORFF A,1
FROESE T,ROEPSTORFF A,2
GALLAGHER S,ROEPSTORFF A,1
OVERGAARD M,ROEPSTORFF A,1
AUDI R,ROESER S,1
KAUPPINEN A,ROESER S,1
MEYLAN A,ROESER S,1
CERCEL G,ROESNER M,1
FLAMARIQUE L,ROESNER M,1
WEIK E,ROESNER M,1
BAYNE T,ROESSLER J,1
CASCELLI M,ROESSLER J,1
DE H S,ROESSLER J,1
ZAHAVI D,ROESSLER J,1
CAMILLERI S,ROESSNER M,1
GEIGER M,ROETTECKEN H,1
MARCHAL K,ROETZ H,1
BOWDEN S,ROFFE J,1
ERIKSEN T,ROFFEY D,1
LIMIDO-HEULOT P,ROGER A,1
BOUCKAERT B,ROGER J,1
PETKOVIC T,ROGER J SJ,1
RICHARDS B,ROGER S,1
KOENDERINK J,ROGERS B,2
DE M RDB,ROGERS C,1
GIORGI B,ROGERS C,1
SHEETS-JOHNSTONE M,ROGERS C,1
HAILE J,ROGERS L,1
ANDERSON R,ROGERS M,1
FURNER J,ROGERS M,1
LIBERATI N,ROGERS Y,1
MIKA C,ROGERSHAYDEN T,1
ROGGERO J,ROGGERO J,1
REID H,ROGIN M,1
DE N D,ROGNONI L,1
CORAZZA O,ROGO D,1
BOWER M,ROGOFF B,1
HOWELL W,ROGOFF B,2
TALERO M,ROGOFF B,1
HRNJEZ S,ROGOGINSKI J,1
MATHISON J,ROGOSKY B,1
BARKER J,ROGOWSKA A,1
ALLOA E,ROGOZINSKI J,1
SOBOTKA M,ROGOZINSKI J,1
STAUDIGL M,ROGOZINSKI J,2
POZZI A,ROHDE E,1
MARTINI R,ROHDEN L,1
SERCK-HANSSEN C,ROHLF M,1
MORRIS D,ROHLF T,1
VAN D SCHYFF D,ROHOLT T,1
KEARNEY R,ROHR R,1
BEHNKE E,ROHRDIETSCHI U,2
HELD K,ROHS P,2
SOBREVILLA D,ROIG A,1
KENNY R,ROJAS J,1
BERNASCONI R,ROJCEWICZ R,1
FERNANDEZ A,ROJCEWICZ R,1
FIGAL G,ROJCEWICZ R,1
GENIUSAS S,ROJCEWICZ R,1
LEASK I,ROJCEWICZ R,1
MCMANUS D,ROJCEWICZ R,1
MORAN D,ROJCEWICZ R,3
NEMETH T,ROJCEWICZ R,1
PATTISON G,ROJCEWICZ R,1
RIIS S,ROJCEWICZ R,1
SAKAKIBARA T,ROJCEWICZ R,1
STAEHLER T,ROJCEWICZ R,1
TRAYLOR A,ROJCEWICZ R,1
WALSH P,ROJCEWICZ R,1
WADDELL V,ROJCEWICZ S,1
WISE N,ROJO V,1
KERSYTE N,ROLAND B,1
CAPSTICK M,ROLAND J,1
PINNA S,ROLANDGOSSELIN M,1
MORROW D,ROLANDGOSSELIN O,1
PLOTKA W,ROLEWSKI J,1
WALDENFELS B,ROLF T,2
JONES A,ROLFE J,1
BEATON M,ROLFS M,1
BOI L,ROLFSEN D,1
MCKINNON R,ROLIN K,1
BURNS L,ROLLAND J,1
CARRARA O,ROLLAND J,1
DUBOST M,ROLLAND J,1
DURANTE M,ROLLAND J,1
FABRI M,ROLLAND J,1
CREPON M,ROLLAND P,1
CREPON M,ROLLAND R,1
BOURDEAU M,ROLLINGER D,1
BYRNE T,ROLLINGER R,1
CRUZ C,ROLLINGER R,1
DE P V,ROLLINGER R,1
HEFFERNAN G,ROLLINGER R,1
JANOUSEK H,ROLLINGER R,1
MAJOLINO C,ROLLINGER R,1
MORAN D,ROLLINGER R,1
MURPHY R,ROLLINGER R,1
PALMIERI P,ROLLINGER R,1
PLOTKA W,ROLLINGER R,1
TEIXEIRA D,ROLLINGER R,1
VARGA P,ROLLINGER R,3
ZINCQ A,ROLLINGER R,1
SIMMONS J,ROLLINS P,1
AYDEDE M,ROLLS E,1
BERTOLINI S,ROLSTON H,1
JAMES S,ROLSTON H,1
TOADVINE T,ROLSTON H,1
ROSIAK M,ROMAN I,1
TERRON J,ROMANACH J,1
SANCHEZ C,ROMANELL P,1
PICKERING J,ROMANINI V,1
THOMAS-FOGIEL I,ROMANO,1
ALLOA E,ROMANO C,2
ALVIS J,ROMANO C,1
ASCARATE L,ROMANO C,1
CAPEK J,ROMANO C,1
FALQUE E,ROMANO C,1
HORNER R,ROMANO C,1
LORELLE P,ROMANO C,1
MALET P,ROMANO C,1
MORENO-MARQUEZ C,ROMANO C,1
MURCHADHA F,ROMANO C,1
PEREZ A,ROMANO C,1
RAMSTEAD M,ROMANO C,1
ROGGERO J,ROMANO C,1
ROMANO C,ROMANO C,2
SCHNELL A,ROMANO C,1
ST-LAURENT G,ROMANO C,1
STAITI A,ROMANO C,3
STANCIU O,ROMANO C,1
TARDIVEL E,ROMANO C,1
THOMAS-FOGIEL I,ROMANO C,2
TIAHA D,ROMANO C,1
VIRI F,ROMANO C,2
ZARADER M,ROMANO C,1
ZOPOLO A,ROMANO S,1
KUHN R,ROMANOS K,1
FUCHS T,ROMANYSHYN R,1
HEATON J,ROMANYSHYN R,1
STRUYKERBOUDIER C,ROMBACH,1
BLASCHEK-HAHNOVA H,ROMBACH H,1
BLECHA I,ROMBACH H,1
HILT A,ROMBACH H,1
HOGENOVA A,ROMBACH H,1
JUN W,ROMBACH H,2
KOUBOVA A,ROMBACH H,1
PLOTKA W,ROMBACH H,1
RABANUS C,ROMBACH H,1
ROMBACH H,ROMBACH H,5
SCHUHMANN K,ROMBACH H,2
SEPP H,ROMBACH H,1
STENGER G,ROMBACH H,2
URBAN P,ROMBACH H,1
WANG J,ROMBACH H,5
WEIK E,ROMBACH H,1
PROLE D,ROMBACH S,1
BLASCHEK-HAHNOVA H,ROMBACHOVU,1
BATHO D,ROMDENHROMLUC K,1
BERGONZONI C,ROMDENHROMLUC K,1
CAPEK J,ROMDENHROMLUC K,1
INKPIN A,ROMDENHROMLUC K,2
INVERSO H,ROMDENHROMLUC K,1
MATHERNE S,ROMDENHROMLUC K,3
REYNOLDS J,ROMDENHROMLUC K,1
SACHS C,ROMDENHROMLUC K,1
WALSH P,ROMDENHROMLUC K,1
SOBOTKA M,ROMELT J,1
MATSCHUCK A,ROMER H,1
SOBREVILLA D,ROMERO F,1
HINTERHOLZ B,ROMERO L,1
WADDELL V,ROMME M,1
SINGH B,ROMMER H,1
TAIPALE J,ROMMP G,1
ARANGO A,ROMNEY J,1
INCE K,ROMNEY J,1
HEINAMAA S,ROMPP G,1
KAEHLER K,ROMPP G,1
LUO Z,ROMPP G,1
MERTENS K,ROMPP G,1
MUTELESI E,ROMPP G,1
CHADHA M,RONKIN N,2
COSERU C,RONKIN N,1
JAGER C,ROOSEVELT F,1
KENNY R,ROOSEVELT F,1
HOUKES W,ROOZENBURG N,1
GERRANS P,ROOZENDAAL B,1
PORAT O,ROREM P,1
VESSEY D,ROREM P,1
BASSO E,RORSCHACH H,1
SKOF L,RORTY,1
BROGAARD B,RORTY A,1
CHOLBI M,RORTY A,1
RADDEN J,RORTY A,1
ALVAREZ J,RORTY R,1
BAIASU R,RORTY R,1
BARANOVA J,RORTY R,1
BERAN O,RORTY R,1
BERNET R,RORTY R,1
BLOND L,RORTY R,1
CAI X,RORTY R,1
CAM P,RORTY R,1
COECKELBERGH M,RORTY R,1
COMPTON J,RORTY R,1
COSERU C,RORTY R,1
D'AMBROSIO PJ,RORTY R,1
DE W N,RORTY R,1
DELIC Z,RORTY R,1
DURD'OVIC M,RORTY R,1
FERMANDOIS E,RORTY R,1
GARCIA S,RORTY R,1
GHANOTAKIS G,RORTY R,1
GIBBS P,RORTY R,2
GINEV D,RORTY R,3
HAINIC C,RORTY R,1
HARVEY C,RORTY R,1
HEIM M,RORTY R,2
HEINAMAA S,RORTY R,1
INKPIN A,RORTY R,1
JANSEN J,RORTY R,1
JEANNOT T,RORTY R,1
JOHNSTON S,RORTY R,1
KILPINEN E,RORTY R,2
KOHAK E,RORTY R,2
KRASSOY A,RORTY R,1
KRUGER H,RORTY R,1
KUNG G,RORTY R,1
LEGG C,RORTY R,1
MEIJER M,RORTY R,2
MILLER J,RORTY R,1
MOHANTY J,RORTY R,1
MONK R,RORTY R,1
NIEL L,RORTY R,1
NOE K,RORTY R,1
OLIVIER A,RORTY R,1
PARK B,RORTY R,1
PIETERSMA H,RORTY R,1
PLANT B,RORTY R,1
PLOTKA W,RORTY R,1
RINOFNER-KREIDL S,RORTY R,1
RITTER M,RORTY R,1
RUDD A,RORTY R,2
SAGER A,RORTY R,1
SANTUCCI A,RORTY R,2
SCULT A,RORTY R,1
SKOF L,RORTY R,2
SPARROW T,RORTY R,1
SPIEGEL G,RORTY R,1
SWINDAL J,RORTY R,2
SZANTO T,RORTY R,1
