Source,Target,Weight
LA CAZE M,ALSAJI A,1
LAJOIE C,ALSAJI A,2
LIBERATI N,ALSAJI A,1
LOIDOLT S,ALSAJI A,1
LOSONCZ M,ALSAJI A,1
MIGLIO N,ALSAJI A,1
MURCHADHA FO,ALSAJI A,1
NETHERY HA,ALSAJI A,1
NGO H,ALSAJI A,2
POPA D,ALSAJI A,2
SAENZ MCL,ALSAJI A,1
WHITMOYER K,ALSAJI A,1
CHADHA M,ALSMITH A,1
DE VIGNEMONT F,ALSMITH A,1
FERNANDEZ VELASCO P,ALSMITH A,1
MILLIERE R,ALSMITH A,2
STILWELL P,ALSMITH A,1
ALVIS JW,ALSTON W,1
ANGEL L,ALSTON W,1
ANTONY MV,ALSTON W,1
AYDEDE M,ALSTON W,1
BARBER MD,ALSTON W,1
BENNETT-HUNTER G,ALSTON W,2
BORTOLOTTI L,ALSTON W,1
BRAMBLE B,ALSTON W,1
DOKIC J,ALSTON W,1
ERGINEL MM,ALSTON W,1
FERRAN IV,ALSTON W,2
GELFERT A,ALSTON W,1
HOPP W,ALSTON W,2
LABOOY GH,ALSTON W,1
MILLAR B,ALSTON W,1
NATANSON M,ALSTON W,1
NORRIS C,ALSTON W,1
PACE M,ALSTON W,1
PAUTZ A,ALSTON W,1
PETERSON J,ALSTON W,1
SIMMONS JA,ALSTON W,1
WESTPHAL KR,ALSTON W,1
YONG P,ALSTON W,1
ZUIDERVAART L,ALSTON W,1
AAGAARD J,ALTER A,1
BURCH MI,ALTER A,1
AYDEDE M,ALTER T,1
CUMMINS R,ALTER T,1
GASPARYAN DE,ALTER T,1
HOLMAN EL,ALTER T,2
MCCLELLAND T,ALTER T,1
MIHALIK J,ALTER T,1
MILLER G,ALTER T,1
AROZAMENA A,ALTHUSSER L,1
CARASTATHIS A,ALTHUSSER L,1
FORD R,ALTHUSSER L,1
KECK F,ALTHUSSER L,1
LAINE MJ,ALTHUSSER L,1
LANDRY O,ALTHUSSER L,1
LEASK I,ALTHUSSER L,1
MARSH JI,ALTHUSSER L,1
NEMETH T,ALTHUSSER L,1
RAMOS CAL,ALTHUSSER L,1
RODRIGO P,ALTHUSSER L,1
TUNON AH,ALTHUSSER L,1
ZIELKE D,ALTHUSSER L,1
BECKMANN-ZOLLER B,ALTMANN A,1
BESOLI S,ALTMANN A,1
BUCCI P,ALTOBRANDO A,1
DE SANTIS D,ALTOBRANDO A,1
FERRER G,ALTOBRANDO A,1
SURNMA M,ALTOBRANDO A,1
REYNOLDS J,ALTSHULER R,1
ULATOWSKI J,ALTSHULER R,1
CARRUTHERS G,ALVARADO C,1
MILLIERE R,ALVARADO C,1
FALCON LA,ALVAREZ F,4
GARCIA EA,ALVAREZ F,1
PETITOT J,ALVAREZ L,1
ROPERO NE,ALVAREZ L,1
SAENZ MCL,ALVAREZ L,1
JORBA M,ALVAREZ M,1
PETERSON J,ALVAREZ M,1
ALVES PMS,ALVES P,1
KRETSCHEL V,ALVES P,1
KRYSZTOFIAK W,ALVES P,1
MENDOZA-CANALES R,ALVES P,2
ONATE AM,ALVES P,1
PENARANDA MLP,ALVES P,1
POWER SE,ALVES P,1
QUEROL FG,ALVES P,1
SAENZ CL,ALVES P,1
SAENZ MCL,ALVES P,1
SANCHEZ DG,ALVES P,1
TOURINHO CDC,ALVES P,1
HORNER R,ALVIS J,1
PIANA G,ALVIS J,1
ALWEISS L,ALWEISS L,1
CIMINO A,ALWEISS L,1
ENNIS PJ,ALWEISS L,1
HEFFERNAN G,ALWEISS L,1
HELD K,ALWEISS L,2
LUFT S,ALWEISS L,1
MATHERNE S,ALWEISS L,1
OVERGAARD S,ALWEISS L,1
BARBA-KAY A,ALZNAUER M,1
WILFORD PT,ALZNAUER M,1
HENRIKSEN MG,AM P,1
RABALLO A,AM P,1
BENJAMINS J,AMALRIC J,1
DIERCKXSENS G,AMALRIC J,2
LYTHGOE E,AMALRIC J,1
MARTINI RMF,AMALRIC J,1
ROBERT JD,AMBACHER M,2
DAVIA C,AMBROSIO F,1
SIMMONS JA,AMBROSIO F,1
CONILL-SANCHO J,AMENGUAL G,1
DIAZ JAE,AMENGUAL G,1
HERVAS AG,AMENGUAL G,1
AHO K,AMERICAN P,1
ARAGONA M,AMERICAN P,1
BERNINGER A,AMERICAN P,1
BORTOLOTTI L,AMERICAN P,1
BOWDEN H,AMERICAN P,1
BROOME MR,AMERICAN P,1
CADAVID JJB,AMERICAN P,1
CANNIZZARO S,AMERICAN P,1
CELY FE,AMERICAN P,1
FERNANDEZ AV,AMERICAN P,2
FUCHS T,AMERICAN P,1
GLAS G,AMERICAN P,1
GROHMANN T,AMERICAN P,2
GRUIA IE,AMERICAN P,1
HAWTHORNE SCC,AMERICAN P,1
HENRIKSEN MG,AMERICAN P,3
JACOBS K,AMERICAN P,1
LAJOIE C,AMERICAN P,1
LEDER D,AMERICAN P,1
LOZANO AFV,AMERICAN P,1
MAUNG HH,AMERICAN P,1
MCDONALD MC,AMERICAN P,1
MULLEN R,AMERICAN P,1
PORCHER JE,AMERICAN P,1
RASHED MA,AMERICAN P,1
SASS L,AMERICAN P,1
SHANON B,AMERICAN P,1
SOUSA P,AMERICAN P,1
STANGHELLINI G,AMERICAN P,1
SVENAEUS F,AMERICAN P,1
VAN DUPPEN Z,AMERICAN P,2
COATE M,AMERIKS K,1
CROWELL SG,AMERIKS K,1
DAL MONTE DP,AMERIKS K,1
DE KOCK L,AMERIKS K,1
DE PALMA V,AMERIKS K,1
KELLY M,AMERIKS K,1
KINKAID J,AMERIKS K,1
LABOOY GH,AMERIKS K,1
LIPTAK M,AMERIKS K,1
LUFT S,AMERIKS K,1
MCQUILLAN JC,AMERIKS K,1
MIDTGARDEN T,AMERIKS K,1
REYNOLDS J,AMERIKS K,1
SERCK-HANSSEN C,AMERIKS K,1
SPARROW T,AMERIKS K,1
WARE O,AMERIKS K,1
WATKINS E,AMERIKS K,2
WESTPHAL KR,AMERIKS K,1
WILLE K,AMERIKS K,1
WRETZEL JI,AMERIKS K,1
YOSHIMI J,AMERIKS K,1
BELL N,AMERY J,1
BERGO B,AMERY J,1
BERGO BG,AMERY J,1
BREYER T,AMERY J,2
FERNANDEZ HAJ,AMERY J,1
GARRERA-TOLBERT N,AMERY J,1
HILT A,AMERY J,1
KOUBA P,AMERY J,1
PLANT B,AMERY J,1
RATCLIFFE M,AMERY J,1
SHUSTER M,AMERY J,1
STEINBOCK AJ,AMERY J,1
CALENGE S,AMMANN H,1
OGAWA T,AMMANN H,1
RISIO L,AMORETTI M,1
VERNAZZANI A,AMORETTI M,1
GUERRERO OF,AMOROS C,1
SAENZ CL,AMOROS C,1
SAENZ MCL,AMOROS C,2
SAN MARTIN J,AMOROS C,1
TUNON AH,AMOROS C,1
BACH J,AMRINE F,1
WEIK E,AMRINE F,1
ALVES PMS,AMSELEK P,1
DEMICHIEL Y,AMSELEK P,1
FUCHS T,AMSTERDAM B,1
TANAKA S,AMSTERDAM B,1
CAREL H,AMUNDSON R,1
MORRIS D,AMUNDSON R,1
HEWITSON JM,ANANDAMURTI S,2
LIVADAS S,ANASTOPOULOS C,2
DE NATOLE D,ANCESCHI L,1
SEPP HR,ANCESCHI L,1
ALLOA E,ANDERS G,1
COLOMER JM,ANDERS G,1
ELPIDOROU A,ANDERS G,1
ENGELL L,ANDERS G,1
FABRIS A,ANDERS G,1
FERENCZ-FLATZ C,ANDERS G,1
GUNZEL S,ANDERS G,1
MEANA DIR,ANDERS G,1
PAVAN C,ANDERS G,1
WIESING L,ANDERS G,1
BIUSO AG,ANDERSEN H,1
HOHWY J,ANDERSEN H,1
ALLOA E,ANDERSEN P,1
GOGUEN JA,ANDERSEN P,1
INVERSO HG,ANDERSEN P,1
MONSERRAT J,ANDERSEN P,1
WRATHALL MA,ANDERSEN P,1
GRUSH R,ANDERSEN S,1
VAN DUPPEN Z,ANDERSEN S,1
KAISER P,ANDERSON A,1
SEIFERT J,ANDERSON A,1
SPIEGEL GM,ANDERSON A,1
DORFLER T,ANDERSON B,1
FELDGES T,ANDERSON B,1
JACOBS K,ANDERSON B,1
KACERAUSKAS T,ANDERSON B,1
LANGLE DE PAZ T,ANDERSON B,1
ASTOBIZA AM,ANDERSON C,1
FELDGES T,ANDERSON C,1
GOOSKENS G,ANDERSON C,1
RAMIREZ EJ,ANDERSON C,1
AISEMBERG G,ANDERSON D,1
IBRI IA,ANDERSON D,1
KOVAC S,ANDERSON D,1
MASIS J,ANDERSON D,1
VIOLA T,ANDERSON D,1
ANDERSON E,ANDERSON E,1
DE LATOUR SG,ANDERSON E,1
HAWTHORNE SCC,ANDERSON E,1
KIDD IJ,ANDERSON E,1
O'CONNOR B,ANDERSON E,1
CAPUTO JD,ANDERSON J,1
CHUDNOFF E,ANDERSON J,1
DE MENESES RDB,ANDERSON J,1
FELDGES T,ANDERSON J,1
FURTAK RA,ANDERSON J,1
GANIS R,ANDERSON J,1
KENNEDY T,ANDERSON J,1
KNASAS JFX,ANDERSON J,1
MONSERRAT J,ANDERSON J,1
OWEN GS,ANDERSON J,1
SINNERBRINK R,ANDERSON J,1
TRAYLOR AD,ANDERSON J,1
VARGA S,ANDERSON J,2
BOWER M,ANDERSON M,1
CANNIZZARO S,ANDERSON M,1
GUARDIOLA JG,ANDERSON M,1
IBRI IA,ANDERSON M,1
MORALES LAC,ANDERSON M,1
QUAEGHEBEUR L,ANDERSON M,1
STILWELL P,ANDERSON M,1
TYLER C,ANDERSON M,1
WHEATLEY T,ANDERSON M,1
ZAHAVI D,ANDERSON M,1
ANDERSON PS,ANDERSON P,2
DEMICHIEL Y,ANDERSON P,1
DICKMAN NE,ANDERSON P,1
LAINE MJ,ANDERSON P,1
MOUSAVIAN SN,ANDERSON P,1
VAN HATEREN JH,ANDERSON P,1
CALLANAN JJ,ANDERSON R,1
MOSS GS,ANDERSON R,1
SVENAEUS F,ANDERSON R,1
WEBB J,ANDERSON R,1
ALLY MC,ANDERSON T,1
BRIEDIS M,ANDERSON T,1
PETITOT J,ANDLER D,1
ZASLAWSKI N,ANDLER D,1
LAZARIN M,ANDO T,1
SCHUMACHER J,ANDO T,1
PERIUS C,ANDRADE C,2
KRUEGER J,ANDRADE J,2
ABRAHAM A,ANDREASEN N,1
ARAGONA M,ANDREASEN N,1
BELZEAUX R,ANDREASEN N,1
FUCHS T,ANDREASEN N,1
FULFORD KB,ANDREASEN N,1
GAETANO P,ANDREASEN N,1
HENRIKSEN MG,ANDREASEN N,1
LAROI F,ANDREASEN N,1
PARNAS J,ANDREASEN N,1
SASS L,ANDREASEN N,2
SHOLOKHOVA S,ANDREASEN N,1
TAMELINI MG,ANDREASEN N,1
MCMAHON J,ANDREW B,1
SHEPHERD A,ANDREW B,1
RUKGABER M,ANDREW D,1
SHILINA-CONTE T,ANDREW D,1
SOBCHACK V,ANDREW D,2
JANSEN J,ANDREWS K,1
KAISER P,ANDREWS K,1
MUSHOLT K,ANDREWS K,1
ZAHAVI D,ANDREWS K,1
KALE G,ANDREWS W,1
ROHRBACH A,ANDREWS W,1
ABRAHAM A,ANDREWSHANNA J,1
CROUT P,ANDREWSHANNA J,1
CAPPUCCIO M,ANDRIEU B,1
OKUI H,ANDRIEU B,1
PELTIER A,ANDRIEU B,1
KUHN R,ANGEHRN E,1
LIEBSCH B,ANGEHRN E,1
MENGA FG,ANGEHRN E,1
MONSEU N,ANGEHRN E,1
GIORGI A,ANGELL J,1
MICALI S,ANGELL J,1
HEFFERNAN G,ANGIER T,1
TSAI CH,ANGIER T,1
COSERU C,ANGLE S,1
LU YH,ANGLE S,1
GALLEGOS F,ANGST J,1
MOSKALEWICZ M,ANGST J,1
ANGUS I,ANGUS I,7
BELL WP,ANGUS I,1
DE LARA F,ANGUS I,1
SAVIN A,ANGUS I,1
BERNASCONI R,ANIDJAR G,1
HODGE J,ANIDJAR G,1
KENNY Y,ANIDJAR G,1
CACCIATORE G,ANKERSMIT F,1
CLARK JO,ANKERSMIT F,2
CROWELL SG,ANKERSMIT F,1
KOZLOV S,ANKERSMIT F,1
KUZNETSOVA NI,ANKERSMIT F,2
SIMON ZB,ANKERSMIT F,1
SPIEGEL GM,ANKERSMIT F,2
BURCH M,ANNAS J,1
CAVALLARO M,ANNAS J,2
CHOI KS,ANNAS J,1
DESOUZA N,ANNAS J,1
DUNSON JA,ANNAS J,1
HAHN S,ANNAS J,1
HEATON JM,ANNAS J,1
HEFFERNAN G,ANNAS J,3
KRIEGEL U,ANNAS J,1
LACEY J,ANNAS J,1
LANDES DA,ANNAS J,1
MAGRI E,ANNAS J,1
SINNOTT-ARMSTRONG W,ANNAS J,1
TSAI CH,ANNAS J,1
ACOSTA M,ANONYMOUS,1
ADELMAN H,ANONYMOUS,1
AFLOROAEI S,ANONYMOUS,1
AHN I,ANONYMOUS,1
AL-SAJI A,ANONYMOUS,1
ALDEA AS,ANONYMOUS,1
ALEXANDER R,ANONYMOUS,3
ALLOA E,ANONYMOUS,1
ALVAREZ E,ANONYMOUS,1
ALVES PS,ANONYMOUS,1
AMBURY J,ANONYMOUS,1
ANDRUS G,ANONYMOUS,1
ANGUS I,ANONYMOUS,2
AROZAMENA A,ANONYMOUS,2
ASCARATE L,ANONYMOUS,1
ATKINS RK,ANONYMOUS,1
BALTZER-JARAY K,ANONYMOUS,1
BARBARAS R,ANONYMOUS,2
BARBER M,ANONYMOUS,1
BARDON A,ANONYMOUS,1
BASSO E,ANONYMOUS,3
BEAUVAIS C,ANONYMOUS,1
BECH JM,ANONYMOUS,1
BEHNKE EA,ANONYMOUS,1
BEHR J,ANONYMOUS,1
BEITES PF,ANONYMOUS,4
BEJARANO JCV,ANONYMOUS,1
BELL WP,ANONYMOUS,2
BENGTSSON J,ANONYMOUS,1
BENJAMINS J,ANONYMOUS,1
BENOIST J,ANONYMOUS,1
BENSON BE,ANONYMOUS,1
BENTOUHAMI H,ANONYMOUS,1
BERAN O,ANONYMOUS,1
BERGHOFER P,ANONYMOUS,1
BERGO B,ANONYMOUS,1
BERNARD M,ANONYMOUS,1
BERTINETTO A,ANONYMOUS,1
BERTOLINI S,ANONYMOUS,1
BESOLI S,ANONYMOUS,2
BESSEMANS C,ANONYMOUS,1
BETTINESCHI P,ANONYMOUS,1
BLASI G,ANONYMOUS,1
BLOECHL J,ANONYMOUS,1
BLOSSER P,ANONYMOUS,1
BODEA C,ANONYMOUS,1
BOEHM R,ANONYMOUS,1
BOI L,ANONYMOUS,1
BOLLNOW OF,ANONYMOUS,1
BOWMAN B,ANONYMOUS,1
BRADIC S,ANONYMOUS,1
BRAMBLE B,ANONYMOUS,1
BRINCK I,ANONYMOUS,1
BROGAARD B,ANONYMOUS,1
BROTHERTON J,ANONYMOUS,1
BROWN MW,ANONYMOUS,1
BRUZINA R,ANONYMOUS,1
BUJOR R,ANONYMOUS,1
BYLE N,ANONYMOUS,1
CABELLOS AA,ANONYMOUS,1
CAMILLERI S,ANONYMOUS,2
CANIVEZ P,ANONYMOUS,1
CANNON B,ANONYMOUS,1
CANTISTA MJ,ANONYMOUS,1
CANTO EM,ANONYMOUS,1
CANULLO C,ANONYMOUS,1
CAPEK J,ANONYMOUS,1
CAPPELLETTO C,ANONYMOUS,1
CARACCIOLO E,ANONYMOUS,1
CARLSON S,ANONYMOUS,10
CARROCCIO A,ANONYMOUS,1
CASANOVA CA,ANONYMOUS,1
CASTILLO JV,ANONYMOUS,1
CATURIANAS D,ANONYMOUS,1
CAVALLARO M,ANONYMOUS,1
CERA A,ANONYMOUS,1
CERUTI V,ANONYMOUS,1
CHELSTROM E,ANONYMOUS,1
CHENG CY,ANONYMOUS,1
CHERNAVIN G,ANONYMOUS,3
CHOLBI M,ANONYMOUS,1
CIARAMELLI F,ANONYMOUS,1
CIAVATTA D,ANONYMOUS,1
CICCARELLI P,ANONYMOUS,1
CIOCAN C,ANONYMOUS,1
CIROLLA A,ANONYMOUS,1
CIZEWSKA-MARTYNSKA E,ANONYMOUS,1
CLARK T,ANONYMOUS,1
COATE M,ANONYMOUS,1
COLOMER JM,ANONYMOUS,1
COLONNELLO P,ANONYMOUS,2
CONILL J,ANONYMOUS,2
CONILL-SANCHO J,ANONYMOUS,1
CONKLIN W,ANONYMOUS,1
COPOERU I,ANONYMOUS,1
CORMANN G,ANONYMOUS,1
COSTA DVCRM,ANONYMOUS,1
COSTA V,ANONYMOUS,2
COSTELLO PR,ANONYMOUS,1
COZMA C,ANONYMOUS,1
CREPON M,ANONYMOUS,1
CRESPO M,ANONYMOUS,2
CROSS DJS,ANONYMOUS,1
CROWELL S,ANONYMOUS,2
CRUZ CME,ANONYMOUS,1
CSEJTEI D,ANONYMOUS,1
DAHL E,ANONYMOUS,1
DALISSIER M,ANONYMOUS,1
DASSONNEVILLE G,ANONYMOUS,2
DAVIA C,ANONYMOUS,1
DAVIDSON S,ANONYMOUS,1
DAVIS Z,ANONYMOUS,1
DE BOER K,ANONYMOUS,1
DE LAUNAY M,ANONYMOUS,1
DE LERNER RRP,ANONYMOUS,2
DE NATOLE D,ANONYMOUS,1
DE WARREN N,ANONYMOUS,1
DELAY S,ANONYMOUS,1
DELIC Z,ANONYMOUS,1
DELMOTTE I,ANONYMOUS,1
DEMMERLING C,ANONYMOUS,1
DEPRAZ N,ANONYMOUS,5
DETTLOFF D,ANONYMOUS,1
DI FAZIO C,ANONYMOUS,1
DIAZ JA,ANONYMOUS,1
DICHER BA,ANONYMOUS,1
DINKINS CS,ANONYMOUS,1
DORDEVIC TS,ANONYMOUS,1
DOS SANTOS V,ANONYMOUS,1
DOYLE T,ANONYMOUS,1
DRAGOI I,ANONYMOUS,1
DRAPER MR,ANONYMOUS,1
DREYFUS HL,ANONYMOUS,1
DUFOURCQ A,ANONYMOUS,2
DUPLA LR,ANONYMOUS,1
DUPUIS M,ANONYMOUS,1
DUQUE F,ANONYMOUS,1
DURD'OVIC M,ANONYMOUS,2
DUYNDAM J,ANONYMOUS,1
DY-LIACCO V,ANONYMOUS,1
EDIE JM,ANONYMOUS,1
ELBERFELD R,ANONYMOUS,1
EMBREE L,ANONYMOUS,5
EMELYANOV A,ANONYMOUS,1
ESCANDELL JJ,ANONYMOUS,1
ESCRIBANO X,ANONYMOUS,1
ESCUDERO JA,ANONYMOUS,2
ESTRADA JA,ANONYMOUS,1
FAGENBLAT M,ANONYMOUS,1
FAGNIEZ G,ANONYMOUS,1
FALCON LA,ANONYMOUS,6
FALQUE E,ANONYMOUS,1
FAMELI P,ANONYMOUS,1
FAZAKAS I,ANONYMOUS,1
FELIX F,ANONYMOUS,1
FERENCZ-FLATZ C,ANONYMOUS,1
FERNANDEZ JR,ANONYMOUS,2
FERRAGUTO F,ANONYMOUS,1
FERRARI M,ANONYMOUS,1
FERRARIN A,ANONYMOUS,1
FERRER G,ANONYMOUS,1
FERRER U,ANONYMOUS,1
FERRETTI MG,ANONYMOUS,1
FEYAERTS J,ANONYMOUS,1
FEYLES M,ANONYMOUS,1
FIERENS C,ANONYMOUS,1
FIGAL G,ANONYMOUS,2
FIGUEIRA ML,ANONYMOUS,1
FINK E,ANONYMOUS,1
FIRENZE A,ANONYMOUS,1
FISCHER FD,ANONYMOUS,1
FLAMARIQUE L,ANONYMOUS,2
FLAVOUR F,ANONYMOUS,1
FLOCK P,ANONYMOUS,1
FLYNN TR,ANONYMOUS,1
FORD R,ANONYMOUS,1
FORESTIER F,ANONYMOUS,8
FOSTER G,ANONYMOUS,1
FRECHETTE G,ANONYMOUS,2
FRIEDLANDER J,ANONYMOUS,1
FUGALI E,ANONYMOUS,2
FULFORD KB,ANONYMOUS,1
FURTUNA C,ANONYMOUS,1
FURZE R,ANONYMOUS,1
GALIKOVA S,ANONYMOUS,1
GALLAGHER S,ANONYMOUS,1
GARCIA EA,ANONYMOUS,1
GARCIA MC,ANONYMOUS,1
GARCIA R,ANONYMOUS,1
GARFITT T,ANONYMOUS,1
GARRERA N,ANONYMOUS,1
GARRIDO-MATURANO AE,ANONYMOUS,2
GAUVRY C,ANONYMOUS,1
GENDLIN ET,ANONYMOUS,1
GENIUSAS S,ANONYMOUS,4
GEORGAKIS T,ANONYMOUS,1
GERARD G,ANONYMOUS,1
GERBER RJ,ANONYMOUS,1
GIER NF,ANONYMOUS,1
GINES KT,ANONYMOUS,1
GLASS J,ANONYMOUS,1
GLOY K,ANONYMOUS,1
GODREJ F,ANONYMOUS,1
GODWAY E,ANONYMOUS,1
GOLDENSTEIN C,ANONYMOUS,1
GONZALEZ RED,ANONYMOUS,1
GORMAN S,ANONYMOUS,1
GOSETTI-FERENCEI JA,ANONYMOUS,1
GRONDIN J,ANONYMOUS,2
GROTH M,ANONYMOUS,1
GSCHWANDTNER CM,ANONYMOUS,1
GUBSER M,ANONYMOUS,1
GUERRERO JP,ANONYMOUS,1
GUERRERO OF,ANONYMOUS,1
GUILLEN GV,ANONYMOUS,1
GUNZEL S,ANONYMOUS,3
GUZMAN CR,ANONYMOUS,1
HAAS A,ANONYMOUS,1
HACKETT JE,ANONYMOUS,1
HAHNEL M,ANONYMOUS,1
HAILE JB,ANONYMOUS,1
HALL JM,ANONYMOUS,1
HARDING B,ANONYMOUS,2
HARDY JS,ANONYMOUS,2
HASSE J,ANONYMOUS,1
HATEM J,ANONYMOUS,1
HEFFERNAN G,ANONYMOUS,1
HEIM M,ANONYMOUS,1
HELD K,ANONYMOUS,1
HELENIUS T,ANONYMOUS,1
HENRY M,ANONYMOUS,3
HERRANZ FMP,ANONYMOUS,1
HERVAS AG,ANONYMOUS,1
HILLS J,ANONYMOUS,1
HILLS JL,ANONYMOUS,1
HODGE J,ANONYMOUS,1
HOFFHEIMER MH,ANONYMOUS,1
HOPKINS BC,ANONYMOUS,1
HORUJY SS,ANONYMOUS,1
HORUZHY SS,ANONYMOUS,1
HOWARD P,ANONYMOUS,1
HROVAT J,ANONYMOUS,1
HUANG YS,ANONYMOUS,1
HUGHES F,ANONYMOUS,1
IAIA G,ANONYMOUS,1
IBRI IA,ANONYMOUS,1
IHDE D,ANONYMOUS,1
IJSSELING S,ANONYMOUS,1
ILARI JIB,ANONYMOUS,1
INKPIN A,ANONYMOUS,1
INVERSO HG,ANONYMOUS,1
IOCCO G,ANONYMOUS,1
IRIBARNE JV,ANONYMOUS,1
JACQUET F,ANONYMOUS,1
JANOUSEK H,ANONYMOUS,1
JARAN F,ANONYMOUS,1
JARAN-DUQUETTE F,ANONYMOUS,1
JENNINGS CD,ANONYMOUS,1
JEONG SH,ANONYMOUS,1
JOAS H,ANONYMOUS,1
JONES A,ANONYMOUS,1
JORGENSEN D,ANONYMOUS,1
JURIC H,ANONYMOUS,1
KACERAUSKAS T,ANONYMOUS,1
KASAVINA N,ANONYMOUS,1
KEBEDE M,ANONYMOUS,1
KEEPING J,ANONYMOUS,2
KERN I,ANONYMOUS,1
KIDD IJ,ANONYMOUS,1
KISNER W,ANONYMOUS,1
KITTLER F,ANONYMOUS,1
KNASAS JFX,ANONYMOUS,1
KOHAK E,ANONYMOUS,1
KOMEL D,ANONYMOUS,2
KOROVKIN MA,ANONYMOUS,1
KOUBOVA A,ANONYMOUS,1
KOUPPANOU A,ANONYMOUS,1
KOZYREVA A,ANONYMOUS,1
KR?LIKOWSKA AM,ANONYMOUS,1
KRETSCHEL V,ANONYMOUS,2
KRIJNEN C,ANONYMOUS,1
KRISTENSEN S,ANONYMOUS,1
KUHN R,ANONYMOUS,4
KURENNOY V,ANONYMOUS,1
KUSTERS W,ANONYMOUS,1
LA CAZE M,ANONYMOUS,1
LACEY J,ANONYMOUS,1
LAHBIB O,ANONYMOUS,1
LAISH E,ANONYMOUS,1
LAMB AW,ANONYMOUS,1
LAMPERT J,ANONYMOUS,1
LANDERER C,ANONYMOUS,1
LANDES DA,ANONYMOUS,1
LARISON M,ANONYMOUS,1
LAUER C,ANONYMOUS,1
LAVIGNE JF,ANONYMOUS,1
LAWLOR L,ANONYMOUS,1
LEASK I,ANONYMOUS,1
LENGYEL ZM,ANONYMOUS,1
LICHEV V,ANONYMOUS,1
LICHTENTHALER S,ANONYMOUS,1
LIEBSCH B,ANONYMOUS,1
LIMA DD,ANONYMOUS,1
LIN GH,ANONYMOUS,1
LINGIS A,ANONYMOUS,2
LITVIN T,ANONYMOUS,1
LLORENTE J,ANONYMOUS,2
LOBO C,ANONYMOUS,1
LOBO CA,ANONYMOUS,1
LOHMAR D,ANONYMOUS,2
LOIDOLT S,ANONYMOUS,1
LOSEV AF,ANONYMOUS,1
LOW D,ANONYMOUS,1
LUFT S,ANONYMOUS,2
LYSAUGHT MT,ANONYMOUS,1
LYSEMOSE K,ANONYMOUS,1
MAC CUMHAILL C,ANONYMOUS,1
MAIORCA B,ANONYMOUS,1
MAJOLINO C,ANONYMOUS,1
MALET PM,ANONYMOUS,1
MALIVSKYI AM,ANONYMOUS,1
MARBACH E,ANONYMOUS,1
MARCELO JH,ANONYMOUS,1
MARCHAL K,ANONYMOUS,1
MARCOLUNGO FL,ANONYMOUS,1
MARDER M,ANONYMOUS,1
MARIANI E,ANONYMOUS,1
MARINERO JCD,ANONYMOUS,1
MARION JL,ANONYMOUS,1
MARION ZL,ANONYMOUS,1
MARQUEZ CM,ANONYMOUS,1
MARTIN JQ,ANONYMOUS,1
MARTIN JS,ANONYMOUS,1
MARTIN MDP,ANONYMOUS,1
MASSELOT N,ANONYMOUS,1
MATTENS F,ANONYMOUS,1
MAURICE T,ANONYMOUS,1
MCCANN DP,ANONYMOUS,1
MCCURRY J,ANONYMOUS,1
MCDOWELL J,ANONYMOUS,1
MCKENNA W,ANONYMOUS,1
MCMANUS D,ANONYMOUS,1
MEANA DIR,ANONYMOUS,1
MECACCI A,ANONYMOUS,1
MELANEY WD,ANONYMOUS,1
MENEGONI F,ANONYMOUS,1
MENSCH J,ANONYMOUS,2
MERAZ FA,ANONYMOUS,1
MESNIL J,ANONYMOUS,2
MEUNIER JP,ANONYMOUS,1
MEZHUEV BV,ANONYMOUS,1
MICALI S,ANONYMOUS,1
MICHEL J,ANONYMOUS,1
MIETTINEN T,ANONYMOUS,1
MIGNOLO WD,ANONYMOUS,1
MIKLOWITZ PS,ANONYMOUS,1
MILAVEC A,ANONYMOUS,1
MILIDRAG P,ANONYMOUS,1
MINKOV I,ANONYMOUS,1
MIOLLI G,ANONYMOUS,1
MISHARA AL,ANONYMOUS,1
MONGE JMF,ANONYMOUS,1
MONOD JC,ANONYMOUS,1
MONTEIRO AA,ANONYMOUS,1
MOONEY T,ANONYMOUS,1
MORAN D,ANONYMOUS,4
MORATALLA TD,ANONYMOUS,1
MORENO AA,ANONYMOUS,1
MORENO C,ANONYMOUS,3
MOTTOLESE M,ANONYMOUS,1
MULLIGAN K,ANONYMOUS,1
MUNOZ MV,ANONYMOUS,1
MURAWSKI R,ANONYMOUS,1
MURCHADHA FO,ANONYMOUS,2
MURDOCH JM,ANONYMOUS,1
MURRAY SJ,ANONYMOUS,1
NEAMTU M,ANONYMOUS,1
NEDELEA J,ANONYMOUS,1
NENON T,ANONYMOUS,1
NEVILLE RC,ANONYMOUS,1
NGO H,ANONYMOUS,1
NI LK,ANONYMOUS,2
NIDA-RUMELIN M,ANONYMOUS,1
NIEMOCZYNSKI L,ANONYMOUS,1
NIKONENKO S,ANONYMOUS,1
NITSCHE M,ANONYMOUS,1
NOVAK J,ANONYMOUS,1
NOVOTNY K,ANONYMOUS,1
NUNZIANTE AM,ANONYMOUS,2
NUZZO A,ANONYMOUS,1
O'CONNOR JK,ANONYMOUS,1
O'LEARY JS,ANONYMOUS,1
OGAWA T,ANONYMOUS,1
ORGANISTI UJ,ANONYMOUS,1
ORR J,ANONYMOUS,1
ORTH EW,ANONYMOUS,1
OSSWALD AM,ANONYMOUS,1
OTALORA-LUNA F,ANONYMOUS,1
