Source,Target,Weight
GROS A,MARION J,1
GSCHWANDTNER C,MARION J,5
GUILLEN G,MARION J,3
GUTAUSKAS M,MARION J,1
HAHNEL M,MARION J,1
HARDING B,MARION J,2
HARDY J,MARION J,3
HENRY M,MARION J,2
HICKERSON R,MARION J,1
HORNER R,MARION J,4
INVERSO H,MARION J,2
JACQUET F,MARION J,1
JONES T,MARION J,2
KELLY M,MARION J,1
KOSKY J,MARION J,2
KUHN R,MARION J,1
LABOOY G,MARION J,1
LABRADOR J,MARION J,2
LAOUREUX S,MARION J,1
LAWELL D,MARION J,2
LEASK I,MARION J,1
LELONG F,MARION J,3
LEMNA K,MARION J,2
LIEBSCH B,MARION J,3
LINCOLN U,MARION J,1
LLEWELYN J,MARION J,2
LLORENTE J,MARION J,6
LOSONCZ M,MARION J,1
LOZAR J,MARION J,2
LUFT S,MARION J,2
MALET P,MARION J,5
MALIVSKYI A,MARION J,1
MANOUSSAKIS J,MARION J,2
MARCELO J,MARION J,1
MARDER M,MARION J,1
MARION J,MARION J,2
MEANA D,MARION J,2
MEHL E,MARION J,1
MENSCH J,MARION J,1
MIN A,MARION J,2
MONSEU N,MARION J,1
MORAN D,MARION J,2
MORENO C,MARION J,1
MORENO M,MARION J,3
MORROW D,MARION J,3
MURCHADHA F,MARION J,2
NEMES S,MARION J,1
NOVOTNY K,MARION J,3
NUYEN A,MARION J,1
O L,MARION J,2
O M,MARION J,1
ONISHI B,MARION J,2
ORGANISTI U,MARION J,1
OVERGAARD S,MARION J,1
PIANA G,MARION J,1
PINNA S,MARION J,1
POMMIER E,MARION J,2
PORAT O,MARION J,1
POTTER B,MARION J,2
PRASEK P,MARION J,1
PROLE D,MARION J,1
PURCELL M,MARION J,4
RAFFOUL F,MARION J,3
REDFIELD J,MARION J,1
RENAUDIE P,MARION J,1
RICARD M,MARION J,1
RICHARD P,MARION J,1
RIVERA J,MARION J,8
ROGGERO J,MARION J,12
RUI X,MARION J,1
RUSSELL M,MARION J,2
SALDUKAITYTE J,MARION J,1
SANTANA W,MARION J,3
SCHNELL A,MARION J,2
SCHRIJVERS J,MARION J,2
SCHUNKE M,MARION J,2
SIMMONS J,MARION J,1
SKOF L,MARION J,1
SMITH J,MARION J,2
ST L,MARION J,1
STAUDIGL M,MARION J,3
STEINBOCK A,MARION J,1
STRAWSER M,MARION J,1
TARDIVEL E,MARION J,1
TEN K,MARION J,1
TENG Y,MARION J,1
TENGELYI L,MARION J,2
THOMAS F,MARION J,1
TIN M,MARION J,2
VARELA P,MARION J,1
VILLEVIEILLE L,MARION J,1
VINOLO S,MARION J,5
VIOULAC J,MARION J,1
VIRI F,MARION J,2
WALDENFELS B,MARION J,1
WARDLEY K,MARION J,2
WELTEN R,MARION J,2
WESTPHAL M,MARION J,3
WILLIAMS J,MARION J,2
WU Z,MARION J,1
ZAHAVI D,MARION J,1
ZARADER M,MARION J,1
ZOLLER D,MARION J,1
DY L,MCKENNA J,1
SIMUT R,MCKENNA J,1
DY L,PAUL I,1
MEZEI B,PAUL I,1
WYNN M,PAUL I,1
COLLINS A,PURCELL M,1
DY L,PURCELL M,1
PURCELL M,PURCELL M,4
STAUDIGL M,PURCELL M,1
TENG Y,PURCELL M,1
CORMIER P,RATZINGER J,1
DY L,RATZINGER J,1
FLAMARIQUE L,RATZINGER J,1
GOTTSCHLICH M,RATZINGER J,1
COLONNELLO P,SCHILLEBEECKX E,1
DY L,SCHILLEBEECKX E,1
SIMUT R,SCHILLEBEECKX E,2
BAYEROVA M,BIEMEL W,1
BESOLI S,BIEMEL W,1
BLASCHEK H,BIEMEL W,1
BRISART R,BIEMEL W,1
CAVALLARO M,BIEMEL W,1
CHILLON J,BIEMEL W,1
CHOI K,BIEMEL W,1
CIBULKA J,BIEMEL W,1
CORA G,BIEMEL W,2
COSTELLOE T,BIEMEL W,1
CRISTALDI G,BIEMEL W,1
DE L,BIEMEL W,2
DE P,BIEMEL W,1
ELLISTON F,BIEMEL W,1
FALCON L,BIEMEL W,1
FEHER I,BIEMEL W,1
FEYAERTS J,BIEMEL W,1
GHANOTAKIS G,BIEMEL W,1
HARTIMO M,BIEMEL W,1
HELD K,BIEMEL W,1
HIRANO T,BIEMEL W,1
IJSSELING S,BIEMEL W,1
INVERSO H,BIEMEL W,1
JARAN F,BIEMEL W,1
JESIC M,BIEMEL W,1
JORDAN M,BIEMEL W,1
JOSL J,BIEMEL W,1
KATES J,BIEMEL W,1
KAUFER S,BIEMEL W,1
KOHAK E,BIEMEL W,1
LAMB A,BIEMEL W,1
LEE N,BIEMEL W,1
LO L,BIEMEL W,1
LUO Z,BIEMEL W,1
MARAMBIO J,BIEMEL W,1
MARCELO J,BIEMEL W,1
MEACHAM D,BIEMEL W,1
MENDOZA C,BIEMEL W,1
MENSCH J,BIEMEL W,1
MORAN D,BIEMEL W,4
NIEL L,BIEMEL W,1
NOVAK J,BIEMEL W,1
OVERGAARD S,BIEMEL W,1
PATOCKA J,BIEMEL W,2
PELLIZZER F,BIEMEL W,1
PEREGO V,BIEMEL W,1
PERKINS P,BIEMEL W,1
PEUCKER H,BIEMEL W,1
POPA D,BIEMEL W,1
POWELL J,BIEMEL W,1
PROLE D,BIEMEL W,1
QUEPONS I,BIEMEL W,1
RISIO L,BIEMEL W,1
ROBERT J,BIEMEL W,1
RUIN H,BIEMEL W,1
SEIDLER M,BIEMEL W,1
SOFFER G,BIEMEL W,1
SPIEGELBERG H,BIEMEL W,1
STAPLETON T,BIEMEL W,1
STUNKEL K,BIEMEL W,1
TOURINHO C,BIEMEL W,1
TRNKA J,BIEMEL W,2
VARGA P,BIEMEL W,1
WANG J,BIEMEL W,1
WELTON D,BIEMEL W,1
DEPRAZ N,FOCILLON H,1
NOVAK J,FOCILLON H,1
CHASID A,GOMBRICH E,1
COBOS J,GOMBRICH E,1
DOKIC J,GOMBRICH E,1
FONTENELLE P,GOMBRICH E,1
JAGNOW R,GOMBRICH E,1
KUNG G,GOMBRICH E,1
LIND R,GOMBRICH E,1
MADSEN T,GOMBRICH E,1
MANGAN B,GOMBRICH E,1
MARBACH E,GOMBRICH E,1
MURATA J,GOMBRICH E,1
NOVAK J,GOMBRICH E,1
ZUH D,GOMBRICH E,1
EMERSON C,HALL J,1
GINEV D,HALL J,1
HALL J,HALL J,1
NOVAK J,HALL J,1
VIIK T,HALL J,1
BARZILAI D,HEIDEGGERS M,1
GHANOTAKIS G,HEIDEGGERS M,1
HAVERKAMP A,HEIDEGGERS M,1
INKPIN A,HEIDEGGERS M,1
NOVAK J,HEIDEGGERS M,1
TALLON A,HEIDEGGERS M,1
ABRAHAM A,JAMES W,1
AISEMBERG G,JAMES W,1
ALMADA L,JAMES W,1
ANGEL L,JAMES W,1
ANTONY M,JAMES W,1
ARSTILA V,JAMES W,1
ARVIDSON P,JAMES W,3
ARZY S,JAMES W,1
ASTOBIZA A,JAMES W,1
ATARIA Y,JAMES W,1
AVERCHI M,JAMES W,1
BADER O,JAMES W,1
BARIZZA A,JAMES W,1
BARLASSINA L,JAMES W,1
BENNETT H,JAMES W,1
BERKOVICH O,JAMES W,1
BITBOL M,JAMES W,1
BLACKMAN R,JAMES W,1
BLOCK N,JAMES W,1
BLOK V,JAMES W,1
BOI L,JAMES W,1
BORS V,JAMES W,1
BOURGEOIS P,JAMES W,1
BROGAARD B,JAMES W,1
CAPEK J,JAMES W,1
CATURIANAS D,JAMES W,1
CHAMPAGNE M,JAMES W,1
CHEMERO A,JAMES W,1
COHEN L,JAMES W,1
COLOMBETTI G,JAMES W,1
CORAZZA O,JAMES W,1
CRIPPEN M,JAMES W,1
DE H,JAMES W,1
DEBRU C,JAMES W,1
DEERY O,JAMES W,1
DEMIRCIOGLU E,JAMES W,1
DEPRAZ N,JAMES W,1
DICKSON P,JAMES W,1
DIMKOV P,JAMES W,1
DOOLEY P,JAMES W,1
DUVAL R,JAMES W,1
DWYER D,JAMES W,1
EDIE J,JAMES W,2
EMBREE L,JAMES W,1
EMUNDTS D,JAMES W,1
FABBRICHESI R,JAMES W,1
FASCHING W,JAMES W,1
FERRAN I,JAMES W,2
FERRETTI M,JAMES W,1
FORD J,JAMES W,1
FRECHETTE G,JAMES W,1
FROST C,JAMES W,1
FUCHS T,JAMES W,2
FURTAK R,JAMES W,1
GALLAGHER S,JAMES W,2
GANDER H,JAMES W,1
GANSON T,JAMES W,1
GENIUSAS S,JAMES W,2
GIAMPIERI D,JAMES W,1
GIORGI A,JAMES W,1
GOGUEN J,JAMES W,1
GREGOR B,JAMES W,1
GRUNBAUM T,JAMES W,1
GRUSH R,JAMES W,1
GUNTHER Y,JAMES W,1
HACKETT J,JAMES W,2
HAGGARD P,JAMES W,1
HALL J,JAMES W,1
HAUSER K,JAMES W,1
HEINAMAA S,JAMES W,3
HEPACH M,JAMES W,1
HOERL C,JAMES W,2
HOHWY J,JAMES W,1
HONG X,JAMES W,1
HORGAN T,JAMES W,1
ILUNDAIN A,JAMES W,1
IOCCO G,JAMES W,1
JACOBS H,JAMES W,1
JAGER C,JAMES W,1
JAMES S,JAMES W,1
JANOUSEK H,JAMES W,1
JENNINGS C,JAMES W,1
JOAS H,JAMES W,1
JORBA M,JAMES W,1
JUNICHI M,JAMES W,1
KILPINEN E,JAMES W,1
KOHAK E,JAMES W,2
KONCHAK W,JAMES W,1
KORALUS P,JAMES W,1
KRIEGEL U,JAMES W,2
KUSTERS W,JAMES W,1
LANFREDINI R,JAMES W,1
LATHAM N,JAMES W,1
LAVAZZA A,JAMES W,2
LIEBSCH B,JAMES W,1
LLOYD D,JAMES W,1
MANGAN B,JAMES W,1
MASI F,JAMES W,1
MCCANN D,JAMES W,1
MCHENRY L,JAMES W,1
MCKINNON R,JAMES W,1
MEANA D,JAMES W,1
MELLE U,JAMES W,1
MICALI S,JAMES W,2
MITCHELL J,JAMES W,1
MORAN D,JAMES W,1
NESIC J,JAMES W,2
NOVAK J,JAMES W,1
OLIVIER A,JAMES W,1
PANTANI M,JAMES W,1
PERAK B,JAMES W,1
PEREIRA F,JAMES W,1
PINEDA D,JAMES W,1
POTT H,JAMES W,2
PROSSER S,JAMES W,1
QAUROONI D,JAMES W,1
RABALLO A,JAMES W,1
RAMSEY C,JAMES W,1
RASHBROOK O,JAMES W,1
RATCLIFFE M,JAMES W,2
RICCI G,JAMES W,1
ROBERTSON R,JAMES W,1
RODRIGUEZ A,JAMES W,1
ROSELLI A,JAMES W,1
ROSENTHAL S,JAMES W,2
SALMELA M,JAMES W,1
SASS L,JAMES W,1
SATKAUSKAS I,JAMES W,1
SCHREYACH M,JAMES W,1
SCHWITZGEBEL E,JAMES W,2
SEEMANN A,JAMES W,1
SEIDLER M,JAMES W,1
SHANON B,JAMES W,1
SHEVLIN H,JAMES W,1
SKILLEAS O,JAMES W,1
SKILLEN A,JAMES W,1
SKOF L,JAMES W,1
SKOUSGAARD S,JAMES W,2
SLABY J,JAMES W,2
SLORS M,JAMES W,2
SOLARI E,JAMES W,1
STANGHELLINI G,JAMES W,1
STOKES P,JAMES W,1
SUAREZ D,JAMES W,1
TANI J,JAMES W,1
TENGELYI L,JAMES W,1
THALABARD E,JAMES W,1
TRIZIO E,JAMES W,1
VALENZUELA M,JAMES W,1
VANCE J,JAMES W,1
VERMERSCH P,JAMES W,3
WALSH P,JAMES W,1
WANG W,JAMES W,1
WHEATLEY T,JAMES W,1
WILSHIRE B,JAMES W,1
WISE N,JAMES W,1
WOOD J,JAMES W,1
WRIGHT B,JAMES W,1
WYNN M,JAMES W,2
ZAHAVI D,JAMES W,1
ZIPPEL N,JAMES W,1
ZOLLER D,JAMES W,1
ALLOA E,PATOCKA J,1
ALTIERI L,PATOCKA J,1
ANGUS I,PATOCKA J,1
ARBIB D,PATOCKA J,1
ASCARATE L,PATOCKA J,2
BAKOS V,PATOCKA J,2
BARBARAS R,PATOCKA J,5
BERAN O,PATOCKA J,2
BERNARD M,PATOCKA J,2
BLANC S,PATOCKA J,1
BLASCHEK H,PATOCKA J,1
BLECHA I,PATOCKA J,2
BOUCKAERT B,PATOCKA J,1
CAPEK J,PATOCKA J,2
CARDO J,PATOCKA J,1
CHVATIK I,PATOCKA J,1
DASTUR F,PATOCKA J,1
DE P,PATOCKA J,2
DE W,PATOCKA J,2
DECLEVE H,PATOCKA J,1
DI F,PATOCKA J,1
DI P,PATOCKA J,1
DODD J,PATOCKA J,2
DUPONT C,PATOCKA J,1
EVINK E,PATOCKA J,2
FERNANDEZ A,PATOCKA J,1
GARRIDO J,PATOCKA J,1
GHITTI J,PATOCKA J,1
GLEONEC A,PATOCKA J,1
GONNELLA S,PATOCKA J,1
HEINAMAA S,PATOCKA J,1
HLAVINKA P,PATOCKA J,1
HOGENOVA A,PATOCKA J,1
HOPKINS B,PATOCKA J,2
JACQUET F,PATOCKA J,1
JANOUSEK H,PATOCKA J,1
JERVOLINO D,PATOCKA J,1
JESIC M,PATOCKA J,2
JOSL J,PATOCKA J,2
KNIES K,PATOCKA J,2
KOHAK E,PATOCKA J,3
KOSKY J,PATOCKA J,1
KOTATKO P,PATOCKA J,1
KOUBA P,PATOCKA J,1
LAU K,PATOCKA J,2
LEUFER D,PATOCKA J,2
LIVADAS S,PATOCKA J,2
MAGGINI G,PATOCKA J,2
MAJOR L,PATOCKA J,2
MEACHAM D,PATOCKA J,2
MELANCON J,PATOCKA J,2
MENSCH J,PATOCKA J,2
MIKOSKA P,PATOCKA J,2
MORAN D,PATOCKA J,1
MURANSKY M,PATOCKA J,1
NOVAK J,PATOCKA J,2
NOVOTNY K,PATOCKA J,4
PALOUS R,PATOCKA J,2
PANTANO A,PATOCKA J,1
PATOCKA J,PATOCKA J,4
PEARSON K,PATOCKA J,1
PLANTE M,PATOCKA J,1
PLOTKA W,PATOCKA J,1
POKORNY V,PATOCKA J,1
POMMIER E,PATOCKA J,3
POPA D,PATOCKA J,1
POZO A,PATOCKA J,1
PROLE D,PATOCKA J,1
PUC J,PATOCKA J,1
RABANUS C,PATOCKA J,2
RICHIR M,PATOCKA J,2
RICOEUR P,PATOCKA J,2
RITTER M,PATOCKA J,8
RODRIGO P,PATOCKA J,3
RODRIGUEZ I,PATOCKA J,4
SAN M,PATOCKA J,1
SANTOS A,PATOCKA J,1
SCHALLER K,PATOCKA J,1
SEBBAH F,PATOCKA J,2
SEPP H,PATOCKA J,1
SIVAK J,PATOCKA J,6
SLOWIKOVA K,PATOCKA J,1
SOBOTKA M,PATOCKA J,4
SPAAK C,PATOCKA J,1
SRUBAR I,PATOCKA J,2
STANCIU O,PATOCKA J,3
STAUDIGL M,PATOCKA J,3
STERNAD C,PATOCKA J,4
SUCHAREK P,PATOCKA J,1
SVEC O,PATOCKA J,2
TARDIVEL E,PATOCKA J,2
THOLT P,PATOCKA J,4
THOMPSON E,PATOCKA J,1
THUMSER J,PATOCKA J,1
TRLIFAJOVA K,PATOCKA J,1
TRNKA J,PATOCKA J,2
UCNIK L,PATOCKA J,2
VETROVCOVA M,PATOCKA J,1
VYDROVA J,PATOCKA J,2
WALDENFELS B,PATOCKA J,1
WALTON R,PATOCKA J,2
WILLIAMS A,PATOCKA J,1
ZELENY J,PATOCKA J,1
ZIPPEL N,PATOCKA J,1
ZOUHAR J,PATOCKA J,2
BREYER T,PORTMANN A,1
COMPTON J,PORTMANN A,1
NOVAK J,PORTMANN A,1
SHEETS J,PORTMANN A,1
WIGGINS O,PORTMANN A,1
ZAIETTA L,PORTMANN A,1
MUNOZ M,READ H,1
NOVAK J,READ H,1
AI S,RICHIR M,1
AL S,RICHIR M,2
ALEXANDER R,RICHIR M,2
ASCARATE L,RICHIR M,1
BERGO B,RICHIR M,2
BODEA C,RICHIR M,1
BODEA O,RICHIR M,3
CAMARGO J,RICHIR M,1
CARDO J,RICHIR M,1
CARLSON S,RICHIR M,4
CHERNAVIN G,RICHIR M,2
CIOCAN C,RICHIR M,1
COBOS J,RICHIR M,1
CORA G,RICHIR M,1
DALISSIER M,RICHIR M,1
DE B,RICHIR M,2
DE U,RICHIR M,1
DEPRAZ N,RICHIR M,2
DETISTOVA A,RICHIR M,2
DUCROS P,RICHIR M,1
DUQUE J,RICHIR M,7
FALCON L,RICHIR M,1
FAZAKAS I,RICHIR M,2
FERNANDEZ H,RICHIR M,1
FERRER G,RICHIR M,1
FLOCK P,RICHIR M,1
FORESTIER F,RICHIR M,4
FULKA J,RICHIR M,1
GACHKOV S,RICHIR M,1
GARRIDO M,RICHIR M,1
GELY R,RICHIR M,1
GHITTI J,RICHIR M,2
GLEONEC A,RICHIR M,1
GONNELLA S,RICHIR M,1
GRELET G,RICHIR M,1
HARDY J,RICHIR M,1
HEFFERNAN G,RICHIR M,1
HOMPANERA I,RICHIR M,1
HRNJEZ S,RICHIR M,1
JANICAUD D,RICHIR M,1
KANABUS B,RICHIR M,1
KATZ A,RICHIR M,1
LAURUKHIN A,RICHIR M,1
LORIES D,RICHIR M,1
LOSONCZ M,RICHIR M,1
MASI F,RICHIR M,1
MEACHAM D,RICHIR M,1
MESNIL J,RICHIR M,6
MICALI S,RICHIR M,4
NOVAK J,RICHIR M,1
NOVOTNY K,RICHIR M,2
PERRIER J,RICHIR M,1
PETITOT J,RICHIR M,1
PRASEK P,RICHIR M,1
RICHIR M,RICHIR M,1
RUSSO A,RICHIR M,1
SCHNELL A,RICHIR M,5
SERBAN C,RICHIR M,1
SOKOLOV R,RICHIR M,3
STAUDIGL M,RICHIR M,1
SURNMA M,RICHIR M,1
TENGELYI L,RICHIR M,2
THOLT P,RICHIR M,1
THOMAS F,RICHIR M,1
VARELA P,RICHIR M,2
YAMPOLSKAYA A,RICHIR M,1
KAIKINI S,RIEGL A,1
NOVAK J,RIEGL A,1
RODRIGO P,RIEGL A,2
ANDEN L,APOSTOLOPOULOS D,1
VOROS S,APOSTOLOPOULOS D,1
ABATH A,BARBARAS R,1
AI S,BARBARAS R,1
AL S,BARBARAS R,1
ALLOA E,BARBARAS R,3
ANDEN L,BARBARAS R,1
APOSTOLOPOULOS D,BARBARAS R,2
ASCARATE L,BARBARAS R,1
AYOUCH T,BARBARAS R,1
BAEYENS F,BARBARAS R,1
BALLANFAT E,BARBARAS R,1
BARBARAS R,BARBARAS R,1
BARKER J,BARBARAS R,1
BERNARD M,BARBARAS R,1
BIMBENET E,BARBARAS R,1
BRAGAGNOLO F,BARBARAS R,1
BRIEDIS M,BARBARAS R,1
BRUNFAUT S,BARBARAS R,1
BUENO R,BARBARAS R,1
CAMARGO J,BARBARAS R,2
CANAS P,BARBARAS R,1
CARDO J,BARBARAS R,1
CROWTHER P,BARBARAS R,1
DALISSIER M,BARBARAS R,2
DE J,BARBARAS R,1
DE S,BARBARAS R,1
DEPRAZ N,BARBARAS R,1
DI F,BARBARAS R,1
DWYER D,BARBARAS R,2
FALABRETTI E,BARBARAS R,2
FOULTIER A,BARBARAS R,2
FRAISOPI F,BARBARAS R,1
FROESE T,BARBARAS R,1
FULKA J,BARBARAS R,2
FURLAN R,BARBARAS R,2
GAITSCH P,BARBARAS R,1
GARDNER S,BARBARAS R,1
GOMES R,BARBARAS R,1
HEINAMAA S,BARBARAS R,2
HUGHES F,BARBARAS R,2
JAMES S,BARBARAS R,1
JAUME P,BARBARAS R,1
KALL L,BARBARAS R,1
KRISTENSEN S,BARBARAS R,1
KUZIN I,BARBARAS R,1
LAPIERRE C,BARBARAS R,2
LAWLOR L,BARBARAS R,3
LEE E,BARBARAS R,1
LIPTAK M,BARBARAS R,1
LONGNEAUX J,BARBARAS R,1
LORELLE P,BARBARAS R,1
LOW D,BARBARAS R,1
MACLAREN K,BARBARAS R,2
MAGNANI L,BARBARAS R,1
MALET P,BARBARAS R,4
MELANCON J,BARBARAS R,1
MORRIS D,BARBARAS R,3
MOYA P,BARBARAS R,1
MULLER R,BARBARAS R,2
NAGEL C,BARBARAS R,1
PEARSON K,BARBARAS R,1
PERIUS C,BARBARAS R,2
PERRI T,BARBARAS R,1
POKORNY V,BARBARAS R,1
POMMIER E,BARBARAS R,6
PRASEK P,BARBARAS R,1
PUC J,BARBARAS R,1
RAMOS S,BARBARAS R,1
RIQUIER C,BARBARAS R,1
RIVERA J,BARBARAS R,1
RODRIGO P,BARBARAS R,1
RODRIGUEZ I,BARBARAS R,2
SACRINI M,BARBARAS R,1
SAENZ C,BARBARAS R,1
SAENZ M,BARBARAS R,1
SEYLER F,BARBARAS R,2
SILVA C,BARBARAS R,1
SIVAK J,BARBARAS R,1
SMYTH B,BARBARAS R,1
ST L,BARBARAS R,1
STANCIU O,BARBARAS R,1
SVEC O,BARBARAS R,2
THOMAS F,BARBARAS R,1
THUMSER J,BARBARAS R,1
TOADVINE T,BARBARAS R,1
TRIGG D,BARBARAS R,1
URBAN P,BARBARAS R,2
VAN TUINEN S,BARBARAS R,1
VETROVCOVA M,BARBARAS R,1
WALSH P,BARBARAS R,1
WHITMOYER K,BARBARAS R,1
YAMPOLSKAYA A,BARBARAS R,1
ZAIETTA L,BARBARAS R,3
ZASLAWSKI N,BARBARAS R,1
AGUILERA V,CARBONE M,1
AI S,CARBONE M,1
AL S,CARBONE M,1
ALLOA E,CARBONE M,1
ANDEN L,CARBONE M,1
APOSTOLOPOULOS D,CARBONE M,1
BARKER J,CARBONE M,1
CAMARGO J,CARBONE M,1
DALISSIER M,CARBONE M,1
FEYLES M,CARBONE M,1
FOULTIER A,CARBONE M,1
GARCIA E,CARBONE M,1
ORGANISTI U,CARBONE M,1
PERRI T,CARBONE M,1
RAVIV O,CARBONE M,1
RODRIGO P,CARBONE M,1
SCARSO D,CARBONE M,1
SMYTH B,CARBONE M,1
ABALO F,DASTUR F,1
AL S,DASTUR F,1
ALMOG M,DASTUR F,1
ALTMAN M,DASTUR F,1
ALVIS J,DASTUR F,1
ANDEN L,DASTUR F,1
APOSTOLOPOULOS D,DASTUR F,1
BAIASU R,DASTUR F,1
BALLANFAT E,DASTUR F,1
BEHNKE E,DASTUR F,2
CAMARGO J,DASTUR F,1
CAMILLERI S,DASTUR F,1
DALISSIER M,DASTUR F,2
DASTUR F,DASTUR F,3
DAVIDSON S,DASTUR F,1
DEPRAZ N,DASTUR F,2
DO C,DASTUR F,1
DOUKHAN A,DASTUR F,1
DOYON M,DASTUR F,1
FOULTIER A,DASTUR F,1
FULKA J,DASTUR F,1
GARRIDO J,DASTUR F,1
GAUVRY C,DASTUR F,1
JAUME P,DASTUR F,1
JOHNSON F,DASTUR F,1
KATES J,DASTUR F,1
KIRKLAND S,DASTUR F,1
LAHBIB O,DASTUR F,1
LUO Z,DASTUR F,1
MALET P,DASTUR F,1
MAROSAN B,DASTUR F,1
MCWEENY J,DASTUR F,1
MELANCON J,DASTUR F,1
MENDOZA C,DASTUR F,1
MITCHELL D,DASTUR F,1
PERIUS C,DASTUR F,1
PIANA G,DASTUR F,1
PLOT M,DASTUR F,1
POMMIER E,DASTUR F,1
POZO A,DASTUR F,1
RAFFOUL F,DASTUR F,3
RENAUDIE P,DASTUR F,1
SAENZ M,DASTUR F,1
SENGUPTA R,DASTUR F,1
SLATMAN J,DASTUR F,1
STERNAD C,DASTUR F,1
TERZI P,DASTUR F,2
VAN LEEUWEN A,DASTUR F,1
VIRI F,DASTUR F,1
AL S,FOTI V,1
ANDEN L,FOTI V,2
ARANGO A,FOTI V,1
BABICH B,FOTI V,1
DAHLSTROM D,FOTI V,1
HUGO Z,FOTI V,1
KALL L,FOTI V,1
LEE E,FOTI V,1
LOHT S,FOTI V,1
MAGGINI G,FOTI V,1
MORRIS D,FOTI V,1
MULLER R,FOTI V,1
SCHRIJVERS J,FOTI V,1
TRIGG D,FOTI V,1
WOODWARD A,FOTI V,1
ANDEN L,HAAR M,1
BABICH B,HAAR M,1
BEITES P,HAAR M,1
CIOCAN C,HAAR M,2
COLONY T,HAAR M,1
COSTA S,HAAR M,1
DAHLSTROM D,HAAR M,1
DOUKHAN A,HAAR M,1
ENNIS P,HAAR M,1
GOMES R,HAAR M,1
JOHNSON F,HAAR M,1
LANNOY J,HAAR M,1
LAOUREUX S,HAAR M,1
STRAWSER M,HAAR M,1
SVENAEUS F,HAAR M,1
VALLEGA N,HAAR M,1
ZOCCHI E,HAAR M,1
ANDEN L,LANDES D,2
APOSTOLOPOULOS D,LANDES D,1
CASEY E,LANDES D,1
DALY A,LANDES D,1
DOLEZAL L,LANDES D,1
DUFOURCQ A,LANDES D,1
FERNANDEZ A,LANDES D,1
GARCIA E,LANDES D,1
KALL L,LANDES D,1
LANDES D,LANDES D,3
LUECK B,LANDES D,2
MORRIS D,LANDES D,1
MULLER R,LANDES D,1
MURCHADHA F,LANDES D,1
TOADVINE T,LANDES D,1
TRIGG D,LANDES D,1
WALSH P,LANDES D,1
WOODWARD A,LANDES D,1
ANDEN L,MALRAUX A,1
BABICH B,MALRAUX A,1
DEWAEHLENS A,MALRAUX A,1
GODWAY E,MALRAUX A,1
SMYTH B,MALRAUX A,1
ANDEN L,PONTY M,1
ANGELINO L,PONTY M,1
KLEIST E,PONTY M,1
MONTAGUE M,PONTY M,1
WILLIAMS H,PONTY M,1
ALLOA E,PROUST M,1
ANDEN L,PROUST M,2
APOSTOLOPOULOS D,PROUST M,1
AROZAMENA A,PROUST M,1
CAPEK J,PROUST M,1
DAVIS C,PROUST M,1
DEWAEHLENS A,PROUST M,1
DUFOURCQ A,PROUST M,2
FUCHS T,PROUST M,1
FURTAK R,PROUST M,1
HATEM J,PROUST M,1
HEINAMAA S,PROUST M,2
HORWITZ E,PROUST M,1
IRWIN B,PROUST M,1
JAIMA A,PROUST M,1
KACHERAUSKAS T,PROUST M,1
KIMMICH D,PROUST M,1
LAVAZZA A,PROUST M,1
LEBRUN J,PROUST M,1
LOCKE P,PROUST M,1
LORELLE P,PROUST M,1
MARASSI M,PROUST M,1
MCDONALD M,PROUST M,1
MORENO M,PROUST M,1
ROZZONI C,PROUST M,1
SAENZ M,PROUST M,1
TALERO M,PROUST M,1
WALDENFELS B,PROUST M,1
WATSON S,PROUST M,1
ANDEN L,ROBERT F,2
APOSTOLOPOULOS D,ROBERT F,2
DI F,ROBERT F,1
JAUME P,ROBERT F,1
LAINE M,ROBERT F,1
ANDEN L,SAINT A,1
APOSTOLOPOULOS D,SAINT A,1
CAMARGO J,SAINT A,1
CANAS P,SAINT A,1
DALISSIER M,SAINT A,2
LOCKENBAUER J,SAINT A,1
MATHERNE S,SAINT A,1
ORGANISTI U,SAINT A,1
SACRINI M,SAINT A,1
WATSON S,SAINT A,1
ANDEN L,SELLHEIM B,1
APOSTOLOPOULOS D,SELLHEIM B,1
ANDEN L,SIMON A,1
APOSTOLOPOULOS D,SIMON A,1
BARZILAI D,SIMON A,1
ANDEN L,SINGER L,1
BERGONZONI C,SINGER L,1
IBRAHIMHAKHOGLU F,SINGER L,1
KALL L,SINGER L,1
MATHERNE S,SINGER L,2
ROHRBACH A,SINGER L,1
SMYTH B,SINGER L,1
ANDEN L,WISKUS J,1
BENSON B,WISKUS J,1
CHEN Y,WISKUS J,1
DURIE R,BANHAM G,1
KWOK S,BANHAM G,1
ABALO F,LOHMAR D,1
AINBINDER B,LOHMAR D,2
ALDEA A,LOHMAR D,2
ALTOBRANDO A,LOHMAR D,1
ALWEISS L,LOHMAR D,1
AVERCHI M,LOHMAR D,1
BALLE J,LOHMAR D,1
BEHNKE E,LOHMAR D,5
BERGHOFER P,LOHMAR D,2
BLAIKLOCK J,LOHMAR D,1
BOELLA L,LOHMAR D,1
BOI L,LOHMAR D,1
BOWER M,LOHMAR D,3
BOYLE N,LOHMAR D,1
BRIEDIS M,LOHMAR D,1
BUCCI P,LOHMAR D,1
CALENGE S,LOHMAR D,1
CAVALLARO M,LOHMAR D,1
COSTA V,LOHMAR D,1
DE P,LOHMAR D,2
DENNES M,LOHMAR D,1
