name,short.name,appearances,comment,changed.in.old,present.in.old
WASKAN J A,WASKAN J,1,NA,FALSE,TRUE
WASON PC,WASON P,2,NA,FALSE,TRUE
WASSER A,WASSER A,1,NA,FALSE,TRUE
WASSERMAN G S,WASSERMAN G,1,NA,FALSE,TRUE
WASSERMAN GA,WASSERMAN G,1,NA,FALSE,TRUE
WASSERSTROM RA,WASSERSTROM R,1,NA,FALSE,TRUE
WASSILI ROSANOW,WASSILI R,1,NA,FALSE,TRUE
WASSLE H,WASSLE H,1,NA,FALSE,TRUE
WASSON R G,WASSON R,1,NA,FALSE,FALSE
WASTEOVA G,WASTEOVA G,1,NA,FALSE,TRUE
WASZEK N,WASZEK N,1,NA,FALSE,TRUE
WATANABE J,WATANABE J,1,NA,FALSE,TRUE
WATANABE JIRO,WATANABE J,1,NA,FALSE,FALSE
WATANABE S,WATANABE S,1,NA,FALSE,TRUE
WATANABE SHINJI,WATANABE S,1,NA,FALSE,FALSE
WATERFIELD R,WATERFIELD R,1,NA,FALSE,TRUE
WATERLOT G,WATERLOT G,1,NA,FALSE,FALSE
WATERMAN AS,WATERMAN A,1,NA,FALSE,TRUE
WATERS F,WATERS F,2,NA,FALSE,TRUE
WATERS FAV,WATERS F,1,NA,FALSE,TRUE
WATERS FLAVIE A V,WATERS F,2,NA,FALSE,TRUE
WATIER PATRICK,WATIER P,1,NA,FALSE,TRUE
WATKIN C,WATKIN C,2,NA,FALSE,TRUE
WATKIN CHRIS,WATKIN C,1,NA,FALSE,FALSE
WATKIN J,WATKIN J,1,NA,FALSE,TRUE
WATKINS C,WATKINS C,1,NA,FALSE,FALSE
WATKINS E,WATKINS E,15,NA,FALSE,TRUE
WATKINS ERIC,WATKINS E,1,NA,FALSE,TRUE
WATKINS J,WATKINS J,1,NA,FALSE,TRUE
WATKINS M,WATKINS M,6,NA,FALSE,TRUE
WATKINS S,WATKINS S,1,NA,FALSE,FALSE
WATSON A,WATSON A,2,NA,FALSE,TRUE
WATSON ALEX,WATSON A,1,NA,FALSE,TRUE
WATSON B,WATSON B,4,NA,FALSE,TRUE
WATSON BURTON,WATSON B,2,NA,FALSE,TRUE
WATSON D,WATSON D,2,NA,FALSE,FALSE
WATSON DG,WATSON D,1,NA,FALSE,TRUE
WATSON DM,WATSON D,1,NA,FALSE,FALSE
WATSON G,WATSON G,6,NA,FALSE,TRUE
WATSON GARY,WATSON G,3,NA,FALSE,TRUE
WATSON J,WATSON J,1,NA,FALSE,TRUE
WATSON JB,WATSON J,11,NA,FALSE,TRUE
WATSON L,WATSON L,1,NA,FALSE,TRUE
WATSON RA,WATSON R,1,NA,FALSE,TRUE
WATSON S,WATSON S,24,NA,FALSE,TRUE
WATSON SH,WATSON S,63,NA,FALSE,TRUE
WATSON STEPHEN H,WATSON S,5,NA,FALSE,TRUE
WATSUJI T,WATSUJI T,7,NA,FALSE,TRUE
WATSUJI TETSURO,WATSUJI T,4,NA,FALSE,TRUE
WATT DF,WATT D,1,NA,FALSE,FALSE
WATT H J,WATT H,1,NA,FALSE,TRUE
WATT I,WATT I,1,NA,FALSE,TRUE
WATTERSON B,WATTERSON B,1,NA,FALSE,TRUE
WATTS ALAN,WATTS A,1,NA,FALSE,TRUE
WATTS AW,WATTS A,1,NA,FALSE,TRUE
WATTS D,WATTS D,1,NA,FALSE,TRUE
WATTS FN,WATTS F,1,NA,FALSE,FALSE
WATTS M,WATTS M,1,NA,FALSE,TRUE
WATTS WILLIAM,WATTS W,1,NA,FALSE,TRUE
WATZL S,WATZL S,7,NA,FALSE,TRUE
WATZLAWICK P,WATZLAWICK P,3,NA,FALSE,TRUE
WAUGH LR,WAUGH L,1,NA,FALSE,TRUE
WAUGH PATRICIA,WAUGH P,1,NA,FALSE,TRUE
WAUQUIER A,WAUQUIER A,1,NA,FALSE,TRUE
WAWRZYCKA J,WAWRZYCKA J,1,NA,FALSE,FALSE
WAXMAN W,WAXMAN W,1,NA,FALSE,TRUE
WAXMAN WAYNE,WAXMAN W,2,NA,FALSE,TRUE
WAYAR M,WAYAR M,1,NA,FALSE,TRUE
WAYMAN A,WAYMAN A,1,NA,FALSE,TRUE
WAYNE MM,WAYNE M,1,NA,FALSE,TRUE
WAYTZ A,WAYTZ A,1,NA,FALSE,TRUE
WEALE A,WEALE A,20,NA,FALSE,TRUE
WEARDEN J H,WEARDEN J,1,NA,FALSE,FALSE
WEARING D,WEARING D,1,NA,FALSE,TRUE
WEATE JEREMY,WEATE J,1,NA,FALSE,TRUE
WEATHERSON B,WEATHERSON B,3,NA,FALSE,TRUE
WEATHERSON M,WEATHERSON M,1,NA,FALSE,TRUE
WEATHERSTON M,WEATHERSTON M,1,NA,FALSE,TRUE
WEAVER G,WEAVER G,1,NA,FALSE,TRUE
WEAVER W,WEAVER W,1,NA,FALSE,TRUE
WEBB B,WEBB B,2,NA,FALSE,TRUE
WEBB D,WEBB D,4,NA,FALSE,TRUE
WEBB J,WEBB J,110,NA,FALSE,TRUE
WEBB J C,WEBB J,1,NA,FALSE,TRUE
WEBB TL,WEBB T,1,NA,FALSE,TRUE
WEBBER J,WEBBER J,25,NA,FALSE,TRUE
WEBBER JONATHAN,WEBBER J,2,NA,FALSE,TRUE
WEBER,WEBER,2,NA,FALSE,TRUE
WEBER A,WEBER A,12,NA,FALSE,TRUE
WEBER BH,WEBER B,1,NA,FALSE,TRUE
WEBER C,WEBER C,1,NA,FALSE,FALSE
WEBER EH,WEBER E,1,NA,FALSE,TRUE
WEBER JF,WEBER J,13,NA,FALSE,TRUE
WEBER KS,WEBER K,1,NA,FALSE,TRUE
WEBER M,WEBER M,35,NA,FALSE,TRUE
WEBER MARCEL,WEBER M,1,NA,FALSE,TRUE
WEBER MAX,WEBER M,13,NA,FALSE,TRUE
WEBER R,WEBER R,1,NA,FALSE,TRUE
WEBER S,WEBER S,2,NA,FALSE,TRUE
WEBER SAMUEL,WEBER S,1,NA,FALSE,FALSE
WEBER SM,WEBER S,1,NA,FALSE,TRUE
WEBERGUSKAR EVA,WEBERGUSKAR E,1,NA,FALSE,TRUE
WEBERMAN D,WEBERMAN D,3,NA,FALSE,TRUE
WEBSTER D,WEBSTER D,1,NA,FALSE,FALSE
WEBSTER M A,WEBSTER M,1,NA,FALSE,FALSE
WEBSTER MA,WEBSTER M,3,NA,FALSE,TRUE
WECKERT J,WECKERT J,1,NA,FALSE,TRUE
WECKWERTH C,WECKWERTH C,1,NA,FALSE,TRUE
WECLAWSKI T,WECLAWSKI T,1,NA,FALSE,FALSE
WEDDIGEN E,WEDDIGEN E,1,NA,FALSE,TRUE
WEDEKIND C,WEDEKIND C,1,NA,FALSE,TRUE
WEDER H,WEDER H,1,NA,FALSE,TRUE
WEDER HANS,WEDER H,1,NA,FALSE,FALSE
WEDGWOOD R,WEDGWOOD R,2,NA,FALSE,TRUE
WEDGWOOD RALPH,WEDGWOOD R,2,NA,FALSE,TRUE
WEEDON C,WEEDON C,1,NA,FALSE,TRUE
WEEKES ANN OWENS,WEEKES A,1,NA,FALSE,TRUE
WEEKS J R,WEEKS J,1,NA,FALSE,FALSE
WEEKS K,WEEKS K,1,NA,FALSE,TRUE
WEGENER PHILIPP,WEGENER P,1,NA,FALSE,FALSE
WEGER ULRICH,WEGER U,1,NA,FALSE,TRUE
WEGNER D,WEGNER D,10,NA,FALSE,TRUE
WEGNER D M,WEGNER D,4,NA,FALSE,FALSE
WEGNER DANIEL M,WEGNER D,1,NA,FALSE,TRUE
WEGNER DM,WEGNER D,21,NA,FALSE,TRUE
WEGRZECKI A,WEGRZECKI A,2,NA,FALSE,TRUE
WEHELIYE A G,WEHELIYE A,1,NA,FALSE,FALSE
WEHEWSKY S,WEHEWSKY S,1,NA,FALSE,TRUE
WEHMEIER PM,WEHMEIER P,1,NA,FALSE,FALSE
WEHR HANS,WEHR H,1,NA,FALSE,FALSE
WEHR TA,WEHR T,1,NA,FALSE,FALSE
WEHRLE M,WEHRLE M,30,NA,FALSE,TRUE
WEHRLE MAREN,WEHRLE M,2,NA,FALSE,TRUE
WEHRLE MARION,WEHRLE M,1,NA,FALSE,TRUE
WEHRLE R,WEHRLE R,2,NA,FALSE,TRUE
WEI BZ,WEI B,1,NA,FALSE,TRUE
WEI LQ,WEI L,1,NA,FALSE,TRUE
WEI T,WEI T,1,NA,FALSE,TRUE
WEI ZHANG,WEI Z,1,NA,FALSE,TRUE
WEIBEL S,WEIBEL S,1,NA,FALSE,TRUE
WEIDENBAUM J,WEIDENBAUM J,14,NA,FALSE,FALSE
WEIDNER DANIEL,WEIDNER D,2,NA,FALSE,TRUE
WEIDTMANN N,WEIDTMANN N,21,NA,FALSE,TRUE
WEIDTMMM DAZU NIELS,WEIDTMMM D,1,NA,FALSE,FALSE
WEIER W,WEIER W,2,NA,FALSE,TRUE
WEIGEL C,WEIGEL C,1,NA,FALSE,TRUE
WEIGEL G,WEIGEL G,2,NA,FALSE,TRUE
WEIGEL GEORGE,WEIGEL G,1,NA,FALSE,FALSE
WEIHS G,WEIHS G,1,NA,FALSE,FALSE
WEIJERS D,WEIJERS D,1,NA,FALSE,TRUE
WEIK E,WEIK E,47,NA,FALSE,TRUE
WEIL A,WEIL A,1,NA,FALSE,TRUE
WEIL D,WEIL D,1,NA,FALSE,TRUE
WEIL E,WEIL E,5,NA,FALSE,TRUE
WEIL ERIC,WEIL E,2,NA,FALSE,TRUE
WEIL PROSPER,WEIL P,1,NA,FALSE,FALSE
WEIL S,WEIL S,16,NA,FALSE,TRUE
WEIL SIMONE,WEIL S,8,NA,FALSE,TRUE
WEILAND W,WEILAND W,1,NA,FALSE,TRUE
WEILBRUNSCHVICG ADRIENNE R,WEILBRUNSCHVICG A,1,NA,FALSE,FALSE
WEILER G,WEILER G,1,NA,FALSE,FALSE
WEILER M,WEILER M,10,NA,FALSE,TRUE
WEILER MICHAEL,WEILER M,1,NA,FALSE,TRUE
WEILL M G,WEILL M,1,NA,FALSE,FALSE
WEILLER C,WEILLER C,1,NA,FALSE,TRUE
WEIMING TU,WEIMING T,1,NA,FALSE,FALSE
WEINBERG J,WEINBERG J,1,NA,FALSE,TRUE
WEINBERG JM,WEINBERG J,2,NA,FALSE,TRUE
WEINBERG MK,WEINBERG M,1,NA,FALSE,TRUE
WEINBERG S,WEINBERG S,4,NA,FALSE,TRUE
WEINBERGER D,WEINBERGER D,6,NA,FALSE,TRUE
WEINBERGER OTA,WEINBERGER O,1,NA,FALSE,TRUE
WEINBRUCH U,WEINBRUCH U,1,NA,FALSE,TRUE
WEINER A,WEINER A,1,NA,FALSE,TRUE
WEINER C,WEINER C,1,NA,FALSE,TRUE
WEINER KM,WEINER K,1,NA,FALSE,TRUE
WEINER M,WEINER M,0,NA,FALSE,TRUE
WEINER SE,WEINER S,46,NA,FALSE,TRUE
WEINGARTEN MICHAEL,WEINGARTEN M,1,NA,FALSE,TRUE
WEINRICH HARALD,WEINRICH H,1,NA,FALSE,TRUE
WEINSHEIMER J,WEINSHEIMER J,2,NA,FALSE,TRUE
WEINSHEIMER JC,WEINSHEIMER J,1,NA,FALSE,TRUE
WEINSHEIMER JOEL,WEINSHEIMER J,2,NA,FALSE,TRUE
WEINSTEIN EA,WEINSTEIN E,1,NA,FALSE,TRUE
WEINSTEIN M,WEINSTEIN M,1,NA,FALSE,TRUE
WEINSTEIN MA,WEINSTEIN M,2,NA,FALSE,TRUE
WEINSTOCK DANIEL,WEINSTOCK D,1,NA,FALSE,TRUE
WEINTRAUB R,WEINTRAUB R,1,NA,FALSE,TRUE
WEINZWEIG M,WEINZWEIG M,30,NA,FALSE,TRUE
WEIPER SUSANNE,WEIPER S,1,NA,FALSE,TRUE
WEIR A,WEIR A,1,NA,FALSE,TRUE
WEIR AAS,WEIR A,1,NA,FALSE,TRUE
WEIR ALISON,WEIR A,2,NA,FALSE,TRUE
WEIR L,WEIR L,1,NA,FALSE,TRUE
WEIR LORNA,WEIR L,1,NA,FALSE,TRUE
WEISBERG DS,WEISBERG D,1,NA,FALSE,TRUE
WEISBERG J,WEISBERG J,7,NA,FALSE,TRUE
WEISBERG JOSH,WEISBERG J,1,NA,FALSE,TRUE
WEISBERG R,WEISBERG R,1,NA,FALSE,TRUE
WEISBERG Z,WEISBERG Z,1,NA,FALSE,TRUE
WEISCHEDEL W,WEISCHEDEL W,1,NA,FALSE,FALSE
WEISCHEDEL WILHEM,WEISCHEDEL W,1,NA,FALSE,TRUE
WEISEN M,WEISEN M,1,NA,FALSE,TRUE
WEISFELD GE,WEISFELD G,1,NA,FALSE,TRUE
WEISHEIPL JAMES A,WEISHEIPL J,2,NA,FALSE,TRUE
WEISKRANTZ L,WEISKRANTZ L,13,NA,FALSE,TRUE
WEISMAN RG,WEISMAN R,1,NA,FALSE,TRUE
WEISS ANJA,WEISS A,1,NA,FALSE,TRUE
WEISS AS,WEISS A,1,NA,FALSE,FALSE
WEISS BERNHARD,WEISS B,1,NA,FALSE,TRUE
WEISS C,WEISS C,1,NA,FALSE,TRUE
WEISS EDOARDO,WEISS E,1,NA,FALSE,TRUE
WEISS FG,WEISS F,1,NA,FALSE,TRUE
WEISS G,WEISS G,30,NA,FALSE,TRUE
WEISS GAIL,WEISS G,8,NA,FALSE,TRUE
WEISS J,WEISS J,2,NA,FALSE,TRUE
WEISS JEFFREY,WEISS J,1,NA,FALSE,TRUE
WEISS JOHANNES,WEISS J,1,NA,FALSE,FALSE
WEISS JR,WEISS J,1,NA,FALSE,TRUE
WEISS M G,WEISS M,1,NA,FALSE,TRUE
WEISS O,WEISS O,1,NA,FALSE,TRUE
WEISS P,WEISS P,2,NA,FALSE,TRUE
WEISS PAUL,WEISS P,1,NA,FALSE,FALSE
WEISS RAQUEL,WEISS R,1,NA,FALSE,TRUE
WEISSE CH,WEISSE C,1,NA,FALSE,TRUE
WEISSENSTEINER J,WEISSENSTEINER J,1,NA,FALSE,TRUE
WEISSMANN PF,WEISSMANN P,1,NA,FALSE,TRUE
WEISSTEIN J,WEISSTEIN J,1,NA,FALSE,TRUE
WEITHMAN PAUL J,WEITHMAN P,1,NA,FALSE,FALSE
WEITZ M,WEITZ M,2,NA,FALSE,TRUE
WEITZ MORRIS,WEITZ M,1,NA,FALSE,FALSE
WEITZMAN LENORE J,WEITZMAN L,2,NA,FALSE,TRUE
WEIZENBAUM JOSEPH,WEIZENBAUM J,2,NA,FALSE,TRUE
WEIZKRANTZ LAWRENCE,WEIZKRANTZ L,1,NA,FALSE,TRUE
WEIZSACKER V,WEIZSACKER V,1,NA,FALSE,FALSE
WEIZSACKER V V,WEIZSACKER V,2,NA,FALSE,TRUE
WEIZSACKER VIKTOR,WEIZSACKER V,1,NA,FALSE,TRUE
WEIZSACKER VON V,WEIZSACKER V,2,NA,FALSE,TRUE
WELBERRY DE,WELBERRY D,1,NA,FALSE,TRUE
WELCHMAN A,WELCHMAN A,20,NA,FALSE,TRUE
WELDON SL,WELDON S,1,NA,FALSE,FALSE
WELL HG,WELL H,1,NA,FALSE,TRUE
WELLEK R,WELLEK R,1,NA,FALSE,TRUE
WELLENDORF F,WELLENDORF F,1,NA,FALSE,TRUE
WELLER CASS,WELLER C,1,NA,FALSE,TRUE
WELLES O,WELLES O,1,NA,FALSE,TRUE
WELLES ORSON,WELLES O,1,NA,FALSE,TRUE
WELLES PAUL,WELLES P,1,NA,FALSE,TRUE
WELLMAN C,WELLMAN C,1,NA,FALSE,TRUE
WELLMAN CH,WELLMAN C,1,NA,FALSE,FALSE
WELLMAN H,WELLMAN H,1,NA,FALSE,FALSE
WELLMAN HM,WELLMAN H,4,NA,FALSE,TRUE
WELLMER A,WELLMER A,6,NA,FALSE,TRUE
WELLMER ALBRECHT,WELLMER A,2,NA,FALSE,TRUE
WELLMON C,WELLMON C,1,NA,FALSE,TRUE
WELLS ADAM,WELLS A,2,NA,FALSE,TRUE
WELLS GL,WELLS G,2,NA,FALSE,TRUE
WELLS H G,WELLS H,2,NA,FALSE,TRUE
WELLS HM,WELLS H,1,NA,FALSE,TRUE
WELLS J,WELLS J,1,NA,FALSE,FALSE
WELLS L,WELLS L,1,NA,FALSE,FALSE
WELSCH BW,WELSCH B,1,NA,FALSE,TRUE
WELSCH W,WELSCH W,8,NA,FALSE,TRUE
WELSCH WOLFGANG,WELSCH W,2,NA,FALSE,TRUE
WELSEN P,WELSEN P,2,NA,FALSE,TRUE
WELSH ASSEMBLY GOVERNMENT HEALTHCARE STANDARDS FOR WALES,WELSH A,1,NA,FALSE,FALSE
WELSH DK,WELSH D,1,NA,FALSE,FALSE
WELSH T,WELSH T,11,NA,FALSE,TRUE
WELSH TALIA,WELSH T,2,NA,FALSE,TRUE
WELTALTER,WELTALTER,1,NA,FALSE,TRUE
WELTE B,WELTE B,5,NA,FALSE,TRUE
WELTE BERNHARD,WELTE B,1,NA,FALSE,TRUE
WELTEN R,WELTEN R,28,NA,FALSE,TRUE
WELTEN RUUD,WELTEN R,2,NA,FALSE,TRUE
WELTER R,WELTER R,3,NA,FALSE,TRUE
WELTON CF EGALEMENT DONN,WELTON C,1,NA,FALSE,FALSE
WELTON D,WELTON D,84,NA,FALSE,TRUE
WELTON DONN,WELTON D,39,NA,FALSE,TRUE
WELTON DONN SOFT,WELTON D,1,NA,FALSE,TRUE
WELTON MR,WELTON M,2,NA,FALSE,TRUE
WELTON R,WELTON R,1,NA,FALSE,TRUE
WELTON RUUD,WELTON R,2,NA,FALSE,TRUE
WELZ C,WELZ C,2,NA,FALSE,TRUE
WELZ CLAUDIA,WELZ C,1,NA,FALSE,TRUE
WELZ F,WELZ F,1,NA,FALSE,TRUE
WELZ FRANK,WELZ F,1,NA,FALSE,FALSE
WELZEL H,WELZEL H,1,NA,FALSE,FALSE
WENDEL S,WENDEL S,1,NA,FALSE,FALSE
WENDELL S,WENDELL S,1,NA,FALSE,TRUE
WENDELL SUSAN,WENDELL S,3,NA,FALSE,TRUE
WENDERS WIM,WENDERS W,1,NA,FALSE,TRUE
WENDLAND P,WENDLAND P,1,NA,FALSE,TRUE
WENDORFF T,WENDORFF T,1,NA,FALSE,TRUE
WENDT A,WENDT A,1,NA,FALSE,TRUE
WENGER E,WENGER E,1,NA,FALSE,TRUE
WENIGER GC,WENIGER G,1,NA,FALSE,FALSE
WENING G,WENING G,1,NA,FALSE,TRUE
WENISCH FRITZ,WENISCH F,2,NA,FALSE,TRUE
WENKE D,WENKE D,2,NA,FALSE,TRUE
WENSLEY JH,WENSLEY J,1,NA,FALSE,TRUE
WENTZ D,WENTZ D,1,NA,FALSE,FALSE
WENTZER TS,WENTZER T,33,NA,FALSE,FALSE
WENZEL BM,WENZEL B,1,NA,FALSE,TRUE
WENZEL CH,WENZEL C,1,NA,FALSE,TRUE
WENZEL CHRISTIAN HELMUT,WENZEL C,1,NA,FALSE,TRUE
WENZHAO LU,WENZHAO L,1,NA,FALSE,FALSE
WENZLAFF RM,WENZLAFF R,1,NA,FALSE,TRUE
WENZLER L,WENZLER L,2,NA,FALSE,TRUE
WENZLER LUDWIG,WENZLER L,1,NA,FALSE,FALSE
WERBER N,WERBER N,1,NA,FALSE,TRUE
WERCKMEISTER O,WERCKMEISTER O,1,NA,FALSE,TRUE
WERD SPOKEN,WERD S,1,NA,FALSE,TRUE
WERFEL F,WERFEL F,2,NA,FALSE,TRUE
WERHAHN HANS,WERHAHN H,2,NA,FALSE,TRUE
WERKE,WERKE,1,NA,FALSE,FALSE
WERKE ES,WERKE E,1,NA,FALSE,TRUE
WERKE IV,WERKE I,1,NA,FALSE,TRUE
WERKE SAMTLICHE,WERKE S,1,NA,FALSE,FALSE
WERKMEISTER W,WERKMEISTER W,1,NA,FALSE,TRUE
WERKMEISTER W H,WERKMEISTER W,1,NA,FALSE,TRUE
WERLE JM,WERLE J,1,NA,FALSE,TRUE
WERLE M A,WERLE M,1,NA,FALSE,TRUE
WERLE MA,WERLE M,1,NA,FALSE,TRUE
WERLE MARCO AURELIO,WERLE M,1,NA,FALSE,TRUE
WERLEN BENNO,WERLEN B,1,NA,FALSE,TRUE
WERNER A,WERNER A,1,NA,FALSE,FALSE
WERNER BECKER HEGELS,WERNER B,1,NA,FALSE,FALSE
WERNER H,WERNER H,3,NA,FALSE,TRUE
WERNER JURGEN,WERNER J,1,NA,FALSE,TRUE
WERNER K,WERNER K,76,NA,FALSE,TRUE
WERNER L,WERNER L,2,NA,FALSE,FALSE
WERNER PJ,WERNER P,26,NA,FALSE,TRUE
WERNICKE C,WERNICKE C,1,NA,FALSE,TRUE
WERTHEIMER M,WERTHEIMER M,14,NA,FALSE,TRUE
WERTHEIMER MAX,WERTHEIMER M,4,NA,FALSE,TRUE
WERTHEIMER R,WERTHEIMER R,1,NA,FALSE,TRUE
WERTSCH J,WERTSCH J,1,NA,FALSE,TRUE
WERTSCH J V,WERTSCH J,1,NA,FALSE,FALSE
WERTZ F J,WERTZ F,2,NA,FALSE,TRUE
WERTZ FJ,WERTZ F,52,NA,FALSE,TRUE
WERTZ FREDERICK J,WERTZ F,1,NA,FALSE,TRUE
WERY A,WERY A,1,NA,FALSE,TRUE
WESCHE T,WESCHE T,1,NA,FALSE,FALSE
WESOOWSKA A,WESOOWSKA A,1,NA,FALSE,FALSE
WESS R,WESS R,1,NA,FALSE,FALSE
WESSEL H,WESSEL H,1,NA,FALSE,TRUE
WESSELL JR LEONARD P,WESSELL J,1,NA,FALSE,TRUE
WESSELS HF,WESSELS H,3,NA,FALSE,TRUE
WESSELS ULLA,WESSELS U,1,NA,FALSE,TRUE
WESSELY S,WESSELY S,3,NA,FALSE,TRUE
WEST C,WEST C,3,NA,FALSE,TRUE
WEST CORNEL,WEST C,1,NA,FALSE,TRUE
WEST D,WEST D,1,NA,FALSE,TRUE
WEST DONNA,WEST D,1,NA,FALSE,TRUE
WEST DONNA E,WEST D,2,NA,FALSE,TRUE
WEST G,WEST G,1,NA,FALSE,TRUE
WEST PWA,WEST P,1,NA,FALSE,TRUE
WESTBROOK A,WESTBROOK A,1,NA,FALSE,FALSE
WESTBROOK R B,WESTBROOK R,1,NA,FALSE,FALSE
WESTCOTT MR,WESTCOTT M,1,NA,FALSE,FALSE
WESTEBERHARD M J,WESTEBERHARD M,1,NA,FALSE,TRUE
WESTEBERHARD MARY JANE,WESTEBERHARD M,1,NA,FALSE,FALSE
WESTEN D,WESTEN D,2,NA,FALSE,TRUE
WESTERHOFF J,WESTERHOFF J,2,NA,FALSE,FALSE
WESTERHORSTMANN K,WESTERHORSTMANN K,1,NA,FALSE,TRUE
WESTERKAMP DIRK,WESTERKAMP D,1,NA,FALSE,TRUE
WESTERKAMP H,WESTERKAMP H,1,NA,FALSE,FALSE
WESTERMAN PAULINE,WESTERMAN P,1,NA,FALSE,TRUE
WESTERMANN C,WESTERMANN C,1,NA,FALSE,TRUE
WESTFALL R,WESTFALL R,1,NA,FALSE,FALSE
WESTFALL RICHARD,WESTFALL R,1,NA,FALSE,FALSE
WESTFALL RICHARD S,WESTFALL R,1,NA,FALSE,TRUE
WESTFALL RS,WESTFALL R,1,NA,FALSE,TRUE
WESTGEEST H,WESTGEEST H,1,NA,FALSE,TRUE
WESTHELLE V,WESTHELLE V,1,NA,FALSE,FALSE
WESTKOTT M,WESTKOTT M,1,NA,FALSE,TRUE
WESTLING LUIS,WESTLING L,1,NA,FALSE,FALSE
WESTLUND,WESTLUND,1,NA,FALSE,TRUE
WESTMORELAND PETER,WESTMORELAND P,1,NA,FALSE,FALSE
WESTON A,WESTON A,1,NA,FALSE,FALSE
WESTPHAL,WESTPHAL,1,NA,FALSE,TRUE
WESTPHAL J,WESTPHAL J,1,NA,FALSE,TRUE
WESTPHAL JONATHAN,WESTPHAL J,1,NA,FALSE,TRUE
WESTPHAL K,WESTPHAL K,6,NA,FALSE,TRUE
WESTPHAL K R,WESTPHAL K,7,NA,FALSE,TRUE
WESTPHAL KEN,WESTPHAL K,1,NA,FALSE,TRUE
WESTPHAL KENNETH,WESTPHAL K,1,NA,FALSE,TRUE
WESTPHAL KENNETH R,WESTPHAL K,14,NA,FALSE,TRUE
WESTPHAL KR,WESTPHAL K,134,NA,FALSE,TRUE
WESTPHAL M,WESTPHAL M,75,NA,FALSE,TRUE
WESTPHAL ME,WESTPHAL M,1,NA,FALSE,TRUE
WESTPHAL MEROLD,WESTPHAL M,15,NA,FALSE,TRUE
WETHERELL M,WETHERELL M,1,NA,FALSE,TRUE
WETTER HELMUTH,WETTER H,1,NA,FALSE,TRUE
WETTERS K,WETTERS K,1,NA,FALSE,FALSE
WETTSTEIN H,WETTSTEIN H,2,NA,FALSE,TRUE
WETTSTEIN HOWARD,WETTSTEIN H,1,NA,FALSE,FALSE
WETZ F J,WETZ F,3,NA,FALSE,TRUE
WETZ FRANZ JOSEF,WETZ F,1,NA,FALSE,TRUE
WETZ FRANZ JOSEPH,WETZ F,2,NA,FALSE,TRUE
WETZEL L,WETZEL L,2,NA,FALSE,TRUE
WETZEL M,WETZEL M,1,NA,FALSE,TRUE
WEXLER B E,WEXLER B,1,NA,FALSE,TRUE
WEXLER M,WEXLER M,1,NA,FALSE,TRUE
WEYGANDT S,WEYGANDT S,1,NA,FALSE,TRUE
WEYGANDT W,WEYGANDT W,1,NA,FALSE,TRUE
WEYL H,WEYL H,25,NA,FALSE,TRUE
WEYL HERMANN,WEYL H,17,NA,FALSE,TRUE
WEYMANS W,WEYMANS W,1,NA,FALSE,TRUE
WHALEY AL,WHALEY A,1,NA,FALSE,FALSE
WHALING F,WHALING F,1,NA,FALSE,TRUE
WHAT METAPHYSICS BEI,WHAT M,1,NA,FALSE,TRUE
WHEATHERSTONE M,WHEATHERSTONE M,1,NA,FALSE,TRUE
WHEATLEY CATHERINE,WHEATLEY C,1,NA,FALSE,TRUE
WHEATLEY P,WHEATLEY P,1,NA,FALSE,FALSE
WHEATLEY T,WHEATLEY T,31,NA,FALSE,TRUE
WHEELER J A,WHEELER J,1,NA,FALSE,TRUE
WHEELER JA,WHEELER J,4,NA,FALSE,FALSE
WHEELER M,WHEELER M,47,NA,FALSE,TRUE
WHEELER M D,WHEELER M,1,NA,FALSE,FALSE
WHEELER MA,WHEELER M,3,NA,FALSE,TRUE
WHEELER MICHAEL,WHEELER M,24,NA,FALSE,TRUE
WHEELER S,WHEELER S,1,NA,FALSE,FALSE
WHEELWRIGHT PHILIP,WHEELWRIGHT P,1,NA,FALSE,TRUE
WHELTON D,WHELTON D,1,NA,FALSE,TRUE
WHEWELL W,WHEWELL W,1,NA,FALSE,FALSE
WHICHER I,WHICHER I,2,NA,FALSE,TRUE
WHICHER IAN,WHICHER I,1,NA,FALSE,TRUE
WHILHELM F,WHILHELM F,1,NA,FALSE,TRUE
WHILHELM J,WHILHELM J,1,NA,FALSE,TRUE
WHINNERY JE,WHINNERY J,1,NA,FALSE,TRUE
WHITAKER A,WHITAKER A,1,NA,FALSE,FALSE
WHITBY BLAY,WHITBY B,1,NA,FALSE,TRUE
WHITE,WHITE,1,NA,FALSE,TRUE
WHITE A,WHITE A,2,NA,FALSE,TRUE
WHITE ALAN R,WHITE A,2,NA,FALSE,FALSE
WHITE BW,WHITE B,1,NA,FALSE,TRUE
WHITE C J,WHITE C,1,NA,FALSE,FALSE
WHITE H,WHITE H,8,NA,FALSE,TRUE
WHITE HAYDEN,WHITE H,1,NA,FALSE,TRUE
WHITE HAYDEN V,WHITE H,3,NA,FALSE,TRUE
WHITE HV,WHITE H,2,NA,FALSE,TRUE
WHITE J,WHITE J,3,NA,FALSE,TRUE
WHITE JOHN,WHITE J,2,NA,FALSE,TRUE
WHITE JONATHAN,WHITE J,1,NA,FALSE,FALSE
WHITE JR,WHITE J,1,NA,FALSE,TRUE
WHITE L,WHITE L,1,NA,FALSE,FALSE
WHITE L A,WHITE L,1,NA,FALSE,TRUE
